names,scores,logfoldchanges,pvals,pvals_adj
JMJD7,23.55075,1.6684253,1.233334153946948e-122,7.7851234594948e-122
HSPA14,23.544188,1.5074621,1.4398619406123013e-122,9.082920197905066e-122
IPO4,23.357683,2.0457826,1.1513883535042014e-120,7.150227642453257e-120
FDX2,23.322899,1.7028285,2.5970351952266432e-120,1.606156280031446e-119
B4GALT4-AS1,23.090998,1.8831079,5.702306182734034e-118,3.455643461868677e-117
CASTOR2,23.068258,1.9202973,9.646925673048133e-118,5.82986539747393e-117
PKD2L2,22.997524,1.5112641,4.934935699093165e-117,2.970372862499386e-116
RHOU,22.98537,1.515295,6.529280853708042e-117,3.9251910213627946e-116
DMTN,22.865398,1.5644255,1.0271246563519871e-115,6.122075929179312e-115
SRXN1,22.636433,1.8634998,1.897976658708731e-113,1.1139654246434448e-112
OPN3,22.603334,2.0842497,4.018567302010605e-113,2.3515348374923303e-112
LINC00115,22.54402,1.5542309,1.5371121944885909e-112,8.938547227861143e-112
MTHFD1L,22.537508,1.6880195,1.780654811075467e-112,1.0348634791542838e-111
MATR3,22.520996,3.3001137,2.5849025907175073e-112,1.5013764884286193e-111
TRBV3-1,22.327787,2.1584024,1.9851902204993328e-110,1.1405226727754242e-109
PRKX-AS1,22.286936,1.5418904,4.947131401751616e-110,2.8330543538037935e-109
C2orf81,22.283346,2.869621,5.35999537565372e-110,3.0676920009006145e-109
MBNL1-AS1,22.187986,1.71301,4.486425453009165e-109,2.547602242149836e-108
SMARCA5-AS1,22.17462,3.5371568,6.038372583449206e-109,3.42489491921548e-108
ZNRF1,22.091707,2.3256948,3.79776821042574e-108,2.140401161912756e-107
GTF2H4,21.943007,1.5858884,1.0100156356904864e-106,5.614768738406659e-106
PMEPA1,21.873154,3.6284497,4.680853625629192e-106,2.590354743956788e-105
ABHD17C,21.833775,1.8692282,1.1087599892526974e-105,6.11677910056295e-105
LRRC8C-DT,21.753622,1.5296888,6.383660497881198e-105,3.490233825720572e-104
IGLC3,21.730831,3.3467605,1.0488481868693825e-104,5.726523805987744e-104
LINC02298,21.685188,3.8577032,2.83095017996961e-104,1.540490353772117e-103
MCM3AP-AS1,21.662935,1.5158484,4.590293668622181e-104,2.495079625211079e-103
TBC1D16,21.365318,2.0681837,2.8093627627172586e-101,1.4950669170750972e-100
SCN11A,21.264006,2.7801206,2.446197349222914e-100,1.2944075102648453e-99
SH3BP5-AS1,21.226194,1.6227041,5.471738185578992e-100,2.88756668865722e-99
SPATA1,21.197172,1.7175986,1.014109716852431e-99,5.338740634750704e-99
LINC01303,21.02478,1.8906122,3.891924249867902e-98,2.0190130891149285e-97
COPRS,21.00428,1.7109834,5.993569330394609e-98,3.101061995165566e-97
LINC00624,20.985744,2.4421487,8.852459646227252e-98,4.5741993756898565e-97
HFM1,20.914082,5.6392064,3.986281589863897e-97,2.0494891789400088e-96
LINC02422,20.855383,2.0508811,1.3620196455655373e-96,6.987939282754703e-96
PIP5K1B,20.727238,2.7622607,1.967619167777832e-95,9.998019183348901e-95
LANCL1-AS1,20.644596,2.903715,1.0916971722121239e-94,5.508594704963084e-94
IL1R2,20.643312,5.5657043,1.1210975150231557e-94,5.655487541627509e-94
PSAT1,20.441753,1.5921943,7.113799562180092e-93,3.542056738746566e-92
TRBV10-3,20.439436,2.18894,7.459546529363804e-93,3.712319595284611e-92
C1S,20.241245,1.5010182,4.2431569461039286e-91,2.080954764946408e-90
INSL6,20.187517,2.2430682,1.260395289219341e-90,6.167395603761957e-90
JAKMIP2-AS1,20.178398,1.965458,1.515762562327301e-90,7.405853138482054e-90
ASPHD2,20.169865,2.0379002,1.8013274068423323e-90,8.798895331275775e-90
C5orf58,20.12241,2.7993593,4.696917010106695e-90,2.284027635531009e-89
PRTFDC1,19.932434,2.185217,2.1295095659649635e-88,1.0233360311100789e-87
MANEAL,19.65713,2.3624306,5.023548049227056e-86,2.3652740189430952e-85
WNT5B,19.655329,2.837656,5.205045710334628e-86,2.4501403526540293e-85
TRAV9-2,19.624487,1.8995937,9.55378628043878e-86,4.48748175553591e-85
RMI2,19.60523,3.2634568,1.395217438861982e-85,6.539308944587129e-85
LINC01126,19.546331,2.871516,4.432663905360312e-85,2.069140441318955e-84
LY86,19.430576,1.9308408,4.255541845869502e-84,1.970012842204268e-83
RYR1,19.164904,2.1548266,7.269203295255822e-82,3.3141605331212936e-81
SLC26A5,19.163935,1.9113694,7.40576267232934e-82,3.374847786961819e-81
ALG13-AS1,19.153028,3.4170048,9.131911259035016e-82,4.156623389550993e-81
PPP1R3D,19.017395,1.7223604,1.2241516534064646e-80,5.5206728632997696e-80
SIAH2-AS1,19.012077,1.6241192,1.3548097388220741e-80,6.1085062141175915e-80
SLC27A2,18.956358,2.2761898,3.913275177898215e-80,1.758726887485353e-79
IL7,18.865658,1.5454917,2.1853598378785565e-79,9.756587111021581e-79
PDXP,18.64269,1.5628151,1.447730556358316e-77,6.361821586979458e-77
SLC16A4,18.555264,1.5797137,7.394484805606212e-77,3.228364093621204e-76
CAMP,18.532501,4.026622,1.1291480898830853e-76,4.918782240167456e-76
C7orf25,18.410236,2.4305441,1.0874863790080238e-75,4.693412762335467e-75
CCL18,18.29647,3.6993544,8.828604606732148e-75,3.782748739753332e-74
FAM89A,18.11969,1.9675267,2.2284588673258465e-73,9.45705554453094e-73
DTL,18.031002,2.237988,1.1125572714792898e-72,4.692933970318332e-72
SLC22A15,17.99985,1.7195688,1.9534811009684905e-72,8.217050340445275e-72
OPA1-AS1,17.997448,2.248689,2.0400197250857168e-72,8.577375586694737e-72
NLGN4Y,17.986588,1.7160434,2.4817726169353677e-72,1.0419078860371438e-71
C21orf91-OT1,17.94071,2.1559317,5.672512991145892e-72,2.373818096893559e-71
FAM217A,17.926416,2.2969003,7.335787860070008e-72,3.066581859556717e-71
IRAK3,17.894686,2.1895435,1.2972723584006097e-71,5.409125401487989e-71
GALNT12,17.830025,1.5729373,4.132351993970738e-71,1.7124494667094322e-70
FBXO10,17.621819,1.8627058,1.6753301508109264e-69,6.836884335989199e-69
NT5M,17.57083,1.954504,4.1210668413395886e-69,1.6761803357167548e-68
ELF3-AS1,17.545326,2.585273,6.458017955182217e-69,2.6212506813317906e-68
USP12-AS1,17.503033,1.9103636,1.358405696669377e-68,5.498817267775418e-68
UFL1-AS1,17.428267,1.7235794,5.034904203779645e-68,2.023475158339702e-67
ADAMTS17,17.368063,1.9005508,1.4400515531190383e-67,5.755500161648967e-67
C4orf19,17.359625,1.6034279,1.6680943177240122e-67,6.657407629864058e-67
SLC18A2,17.322699,1.9146643,3.171313989156973e-67,1.2623326309972263e-66
DGUOK-AS1,17.306175,2.9322176,4.22567705311882e-67,1.6796272308638851e-66
RBBP8,17.264297,1.5371069,8.736081030415231e-67,3.461179056553255e-66
NTRK1,17.24588,2.0152745,1.201673419991738e-66,4.753253584475102e-66
MKI67,17.154451,2.207362,5.821747131581945e-66,2.286630828398143e-65
PLCG1-AS1,17.115404,2.0713282,1.1392099169352992e-65,4.4601960093217155e-65
CCDC39,17.104328,3.912843,1.3778122606428732e-65,5.385743171446213e-65
SHPK,17.084131,1.7303623,1.9482238081174905e-65,7.603279512812736e-65
SPATA21,17.079542,1.7490993,2.1076487657378294e-65,8.223822741367468e-65
GLT8D2,17.046528,3.8714254,3.709205342816435e-65,1.4438378784211656e-64
CPA6,16.943933,2.168027,2.1336971351390423e-64,8.233521108341703e-64
DLEU7,16.939487,1.8245975,2.301196992521988e-64,8.874620171397371e-64
CABLES2,16.729689,1.662796,7.965479817273027e-63,3.027748816324759e-62
ZNF350-AS1,16.669798,2.047919,2.1732633124732815e-62,8.228795762089235e-62
REC114,16.594027,2.99377,7.698073436918179e-62,2.900190624058817e-61
TPRN,16.58898,1.519213,8.373137745638627e-62,3.153908747000128e-61
LINC02288,16.529072,2.124522,2.266028906674178e-61,8.505976145367411e-61
C14orf39,16.489847,6.060538,4.340420526817282e-61,1.6248966686198695e-60
TMOD1,16.424429,2.051848,1.2788129421057337e-60,4.7573786408982886e-60
VPS33B-DT,16.373562,2.981218,2.954078321673442e-60,1.0950067171529819e-59
NME9,16.299137,1.6058677,1.0009534377315563e-59,3.690025785518292e-59
ZNF579,16.279688,1.6845692,1.375696568288377e-59,5.06293595039815e-59
CHRM5,16.263853,1.5690132,1.7817181346932555e-59,6.548583857940951e-59
PLBD1,16.255985,1.6842386,2.0258278892501667e-59,7.4388065559856e-59
NICN1,16.244585,2.2917793,2.4398978088319287e-59,8.944158921547992e-59
LINC01018,16.218838,23.1452,3.711535957565255e-59,1.3587901892916165e-58
SLC8A1,16.179262,1.6705614,7.0634948794821005e-59,2.5815925999571485e-58
KANK3,16.035217,1.5863334,7.252891196281657e-58,2.630668673379786e-57
MKRN2OS,15.9884,2.3597744,1.5393380342325802e-57,5.569853301380017e-57
SPTBN4,15.9687805,2.0628345,2.1086880763414769e-57,7.621501344264871e-57
LINC01705,15.908216,7.1217694,5.557441804342094e-57,2.0005154751171098e-56
