names,scores,logfoldchanges,pvals,pvals_adj,rank_score
ARID4B,14.060277,1.2294993,6.66251335820596e-45,3.611414443029756e-43,14.060277
GPS2,14.058251,1.7163955,6.85593151876647e-45,3.705990827602825e-43,14.058251
TLK2,14.049011,2.346769,7.811752074509118e-45,4.211029327658249e-43,14.049011
MAP3K2,14.034453,1.6760617,9.593280142353899e-45,5.157178731472008e-43,14.034453
VOPP1,14.028441,1.3667179,1.0442190077165929e-44,5.598158230958436e-43,14.028441
BCL7C,14.001669,1.8745909,1.522536537090481e-44,8.117982277326031e-43,14.001669
MICU2,13.987365,1.5579895,1.861842367566354e-44,9.9001444153637e-43,13.987365
KDM2A,13.982681,1.529162,1.9885351292461222e-44,1.0545164067503556e-42,13.982681
GNAQ,13.927364,2.3077316,4.3200766104559763e-44,2.2785784127601764e-42,13.927364
TRPS1,13.920528,2.7768896,4.75376280292724e-44,2.500581465797856e-42,13.920528
SET,13.9123,1.0575566,5.333593037302017e-44,2.7980629639122213e-42,13.9123
USP15,13.907237,1.2287151,5.724844760886333e-44,2.9952877615247e-42,13.907237
MAPK1,13.905908,1.6996241,5.832196348305175e-44,3.0433178171636174e-42,13.905908
ERBIN,13.880971,1.4634341,8.261703170448534e-44,4.2768520539507126e-42,13.880971
TANK,13.873249,1.5212443,9.201210662665752e-44,4.750640903615922e-42,13.873249
RNF19A,13.865085,1.6198782,1.0310415589473471e-43,5.30932137512676e-42,13.865085
PIAS1,13.8243885,1.3893828,1.8165032038790336e-43,9.329484171523604e-42,13.8243885
TMEM245,13.820781,1.9626564,1.909876321656614e-43,9.783366456067179e-42,13.820781
SLCO3A1,13.810591,2.1358645,2.2002040599047274e-43,1.1241147008933605e-41,13.810591
CD28,13.777236,1.2075162,3.4939623957119287e-43,1.7758404197218447e-41,13.777236
PAM,13.753755,2.371868,4.835361662929937e-43,2.438617448974562e-41,13.753755
SMAD4,13.751919,1.8683391,4.959628459838796e-43,2.494858861237161e-41,13.751919
FKBP5,13.749007,1.649469,5.163289120745212e-43,2.590647218326726e-41,13.749007
MAP2K4,13.732362,2.3768642,6.498014614210412e-43,3.251998720482592e-41,13.732362
TAB2,13.731539,1.6093669,6.572238870006897e-43,3.280754342048341e-41,13.731539
STT3B,13.721665,1.5058134,7.531515859652268e-43,3.7500433165820754e-41,13.721665
HDGF,13.720716,1.8735799,7.630790098315526e-43,3.78982996557965e-41,13.720716
TRAF3,13.706539,1.7873149,9.277922187565975e-43,4.596212186488379e-41,13.706539
ARL6IP1,13.693817,1.4338652,1.1054587397022386e-42,5.462529449114496e-41,13.693817
CRTC3,13.678817,1.6658249,1.3588543330270815e-42,6.680919997154254e-41,13.678817
CCM2,13.671855,1.294891,1.4953417698384285e-42,7.333545802555983e-41,13.671855
SGMS1,13.652994,1.8859819,1.9375171464053388e-42,9.478333880214917e-41,13.652994
AGTPBP1,13.647867,1.8376005,2.0787354959072377e-42,1.0143814509703948e-40,13.647867
PPP1R16B,13.647677,1.8203712,2.0841579610805617e-42,1.0144975866274734e-40,13.647677
LINC00513,13.64483,2.9383924,2.167203816287781e-42,1.05230382821636e-40,13.64483
CLPTM1L,13.642488,1.9148527,2.2379455880453382e-42,1.0839633481898806e-40,13.642488
TAOK3,13.610969,1.1937963,3.4464762481974446e-42,1.6652011660426567e-40,13.610969
PPP1R14B,13.606791,2.873587,3.6491850902780664e-42,1.7587993558266305e-40,13.606791
CRIP1,13.593309,1.2134674,4.387805022334506e-42,2.104425702868667e-40,13.593309
SRM,13.56312,2.306962,6.625713124308494e-42,3.1699744356104795e-40,13.56312
CTSD,13.528373,2.051184,1.0635237600947406e-41,5.051221586780069e-40,13.528373
EPC2,13.498372,2.2590744,1.5986980301084382e-41,7.57465449229102e-40,13.498372
RBM26,13.482423,1.7069317,1.984813196434309e-41,9.381358605755207e-40,13.482423
WDR70,13.463562,1.705941,2.562602316531192e-41,1.2083133043345146e-39,13.463562
DYM,13.450523,1.693177,3.0570065283428356e-41,1.4379688400628031e-39,13.450523
WWP2,13.446283,1.7643178,3.2374201160470593e-41,1.5155463356652838e-39,13.446283
SNF8,13.442169,1.516704,3.42255919490422e-41,1.5983923228135032e-39,13.442169
NIPBL,13.441979,1.2753345,3.431353764691375e-41,1.5986840587495434e-39,13.441979
CTCF,13.436979,1.4644336,3.6712089130496566e-41,1.7023273936150634e-39,13.436979
CRYBG1,13.418624,1.6104071,4.703634227547552e-41,2.1707715699210022e-39,13.418624
PPP2R2D,13.41394,2.4777918,5.010407239712419e-41,2.3069093850986495e-39,13.41394
QKI,13.401852,2.1774585,5.897293857077519e-41,2.70253503970241e-39,13.401852
PIK3CA,13.398435,2.1813374,6.175218788565548e-41,2.8232869452021177e-39,13.398435
CDC27,13.376535,1.6599506,8.292358517510206e-41,3.782397936378548e-39,13.376535
STXBP5,13.372105,2.6397185,8.801446115131325e-41,4.0052720367648787e-39,13.372105
STIM2,13.371092,1.5761054,8.922105413418469e-41,4.050760063335791e-39,13.371092
CAMK1D,13.3611555,2.099693,1.0196902371307244e-40,4.618819111151392e-39,13.3611555
GPCPD1,13.3569145,1.772704,1.0794617508080316e-40,4.8782696396793446e-39,13.3569145
ITPR2,13.342041,1.7774694,1.3180047294879426e-40,5.942561416271903e-39,13.342041
DENND6A,13.341535,1.8705951,1.3269883398743392e-40,5.969312145899097e-39,13.341535
ZNF407,13.340713,2.2996516,1.3417167607254376e-40,6.021723296760404e-39,13.340713
FAM89B,13.330459,2.2397544,1.5394786562291992e-40,6.862077071775165e-39,13.330459
HIVEP2,13.329446,1.4964054,1.5605179602366748e-40,6.94004896497983e-39,13.329446
ASCC3,13.322357,1.7676059,1.716018889190266e-40,7.614298780878713e-39,13.322357
MIR181A1HG,13.320458,2.1946568,1.7602257413086928e-40,7.792782195911425e-39,13.320458
NT5C2,13.317863,1.9639168,1.8224787135177442e-40,8.050172339980862e-39,13.317863
SSBP4,13.312863,1.3504598,1.948668704711386e-40,8.588186759863153e-39,13.312863
PUM1,13.30318,1.3899308,2.2182892277202337e-40,9.754490698433603e-39,13.30318
ARHGEF3,13.294573,1.3563766,2.488920224919839e-40,1.0919997973370271e-38,13.294573
UBR1,13.293686,1.6643262,2.518578423120821e-40,1.1025401025420184e-38,13.293686
TAP2,13.262104,2.1046464,3.839712985646068e-40,1.6733965190004955e-38,13.262104
FRYL,13.253623,1.3905697,4.299383113016709e-40,1.869562861233577e-38,13.253623
BICDL1,13.240142,2.3226252,5.145184587811296e-40,2.227455133059545e-38,13.240142
PLEKHA7,13.237863,3.35557,5.303656978222308e-40,2.290992488959252e-38,13.237863
GPBP1L1,13.230521,1.5970637,5.848052156931378e-40,2.520587766670335e-38,13.230521
TRPC4AP,13.212609,1.6351064,7.420656023342376e-40,3.1913713640607387e-38,13.212609
CNPY2,13.209065,1.8022319,7.77844531844184e-40,3.3379082892822346e-38,13.209065
GMDS,13.2022295,1.7304448,8.517609702391148e-40,3.647102552656236e-38,13.2022295
EEF1E1,13.191787,2.0006192,9.783884259999824e-40,4.180153868988571e-38,13.191787
IFNAR2,13.188052,2.1268432,1.0280722482020409e-39,4.3828578982173284e-38,13.188052
TRIP12,13.182546,1.4192375,1.1059467557646108e-39,4.704601329739544e-38,13.182546
USP24,13.178748,1.9126737,1.1630434963877785e-39,4.936753825882007e-38,13.178748
MAZ,13.166596,1.4283639,1.3661917745229895e-39,5.786502303867069e-38,13.166596
ASAP1,13.1418495,2.1780002,1.8953739796312887e-39,7.993249576169194e-38,13.1418495
RRP36,13.1410265,2.0719903,1.916097884925972e-39,8.063269551017509e-38,13.1410265
RAP1GDS1,13.113621,1.4773414,2.7514109469515265e-39,1.1553564251061689e-37,13.113621
NRF1,13.101152,2.0715766,3.242950729598815e-39,1.3588449652417476e-37,13.101152
LYST,13.1002035,2.154567,3.283772016211541e-39,1.3730096327612701e-37,13.1002035
SNX9,13.0976715,2.0926983,3.3951436451407656e-39,1.4165494850344243e-37,13.0976715
TMEM131,13.092734,1.9677607,3.623232862638106e-39,1.5084983118319672e-37,13.092734
DIAPH1,13.05495,1.1595535,5.954944461077185e-39,2.468778669795728e-37,13.05495
CDK17,13.049253,1.6342474,6.41732606009047e-39,2.6548464343308734e-37,13.049253
XPO6,13.028747,1.7139877,8.39755961554877e-39,3.466739378840893e-37,13.028747
RAC1,13.027354,1.0964514,8.552189344094906e-39,3.523141917584192e-37,13.027354
LINC00342,13.019126,2.3317082,9.525441305476739e-39,3.907627577894525e-37,13.019126
STIM1,13.011215,1.422867,1.0564891333927581e-38,4.324974761972697e-37,13.011215
HERC4,13.009949,1.5388775,1.074136105257759e-38,4.388036598681384e-37,13.009949
SPATA13,13.005645,1.5730823,1.1363567419443278e-38,4.632547651326376e-37,13.005645
PRDM2,13.001532,1.410767,1.1991780769384121e-38,4.878485781607245e-37,13.001532
BICRAL,12.997101,1.8489176,1.27069730484958e-38,5.158714701513814e-37,12.997101
CAPNS1,12.996342,1.3380159,1.2833766435225807e-38,5.1994025176914824e-37,12.996342
MAML2,12.982797,1.83687,1.5318281110445264e-38,6.193143073743656e-37,12.982797
NFAT5,12.970265,1.68717,1.80405241016881e-38,7.278700528285211e-37,12.970265
ZNF292,12.966404,1.2142507,1.8972356391391208e-38,7.638910902607884e-37,12.966404
RAD23B,12.961847,1.2754179,2.0133963163528837e-38,8.08996696476247e-37,12.961847
TRIM33,12.955834,1.7228599,2.177548140597298e-38,8.731611068690149e-37,12.955834
TUT4,12.939885,1.3506126,2.680301976116799e-38,1.0703703891561945e-36,12.939885
STRN,12.929441,1.8834378,3.0703946154795436e-38,1.2236554345357172e-36,12.929441
FOXK2,12.929252,2.4473932,3.077986264894993e-38,1.2241877079566103e-36,12.929252
WWOX,12.922986,2.1075492,3.339256976520137e-38,1.3254073127088447e-36,12.922986
STEAP1B,12.922606,3.5530162,3.3557819315629383e-38,1.3292700574255785e-36,12.922606
CD96,12.914568,1.3819675,3.7252730892563706e-38,1.472649369910478e-36,12.914568
PDS5B,12.905518,1.644006,4.189906254189347e-38,1.6529855964108293e-36,12.905518
RABGAP1,12.898619,2.0007303,4.582367178360858e-38,1.8041803007276712e-36,12.898619
MSI2,12.884125,1.6427563,5.529913518988042e-38,2.172878468665823e-36,12.884125
BABAM2,12.878935,1.6629816,5.914604209463464e-38,2.31663833582302e-36,12.878935
RAB4B,12.878872,2.5459082,5.919456091125868e-38,2.31663833582302e-36,12.878872
RUNX2,12.875897,2.0282724,6.152013448724185e-38,2.4028462907112743e-36,12.875897
ACBD3,12.873049,2.0279832,6.383178965345447e-38,2.488168246890034e-36,12.873049
RNF169,12.86115,2.4982078,7.446052144213472e-38,2.896706726798593e-36,12.86115
SRSF4,12.852416,1.015455,8.336554219044216e-38,3.230290949668459e-36,12.852416
PPP1R12A,12.8222885,1.0391504,1.2301470563921309e-37,4.7478338460515217e-36,12.8222885
MYO9B,12.818745,1.5534323,1.28768650882601e-37,4.960127874942394e-36,12.818745
CLASP2,12.811656,1.7041273,1.410912568368132e-37,5.424113386606603e-36,12.811656
WDR33,12.806402,1.2667365,1.5097297011655113e-37,5.7926256455699457e-36,12.806402
KLHL5,12.797225,2.4407244,1.69914514487006e-37,6.506628609553295e-36,12.797225
MAPK8,12.793808,2.587755,1.7755694458962707e-37,6.78600447603481e-36,12.793808
ARHGAP25,12.7902,1.3529378,1.8599483589640864e-37,7.080830639729425e-36,12.7902
TXNRD1,12.760389,1.4793655,2.7283352728045573e-37,1.0366614488978559e-35,12.760389
TET2,12.738554,1.8681788,3.6102506046776316e-37,1.3690965858979049e-35,12.738554
PIBF1,12.727921,1.9677278,4.137100099753432e-37,1.565856378181338e-35,12.727921
KDM4C,12.724629,1.5080642,4.315162519909828e-37,1.6300984592586006e-35,12.724629
KLHL2,12.707288,2.893748,5.3870720896113325e-37,2.0311026329386233e-35,12.707288
SCAF8,12.704249,1.6980478,5.600402508359391e-37,2.107474543914934e-35,12.704249
MYO5A,12.70387,1.8058846,5.6276524427057864e-37,2.1136641650454285e-35,12.70387
HECTD4,12.702351,2.0240903,5.737976324711091e-37,2.1509716613399738e-35,12.702351
CEP192,12.664692,2.0230238,9.27835181054522e-37,3.46486237077765e-35,12.664692
RNF111,12.64735,1.7252752,1.157118274485344e-36,4.3128553133579445e-35,12.64735
CDK13,12.644882,1.4460453,1.19403809412268e-36,4.442003312888327e-35,12.644882
HDAC4,12.642223,2.0494497,1.2351080010393167e-36,4.5860708471228373e-35,12.642223
NUP153,12.622097,2.0076606,1.59516514831412e-36,5.911778716327784e-35,12.622097
HELZ,12.614755,1.253557,1.7510132434349113e-36,6.475268674032575e-35,12.614755
XPR1,12.614629,2.2320356,1.753828902921742e-36,6.475268674032575e-35,12.614629
CLASP1,12.60678,1.7434678,1.9374782103071847e-36,7.139844372747832e-35,12.60678
ZFR,12.604122,1.3329115,2.0039175948266003e-36,7.356971762770528e-35,12.604122
ELP4,12.602286,1.9940664,2.0511090127473794e-36,7.51612381300388e-35,12.602286
MTMR1,12.578869,2.2426462,2.7595389498751724e-36,1.009320713479577e-34,12.578869
SP3,12.57216,1.282694,3.0040423794687736e-36,1.096699650773227e-34,12.57216
RLF,12.56602,1.7205755,3.246595082577234e-36,1.1830423198486279e-34,12.56602
WWP1,12.545008,1.4715672,4.2337466300399404e-36,1.539887621870289e-34,12.545008
ATXN7L1,12.53507,1.6743476,4.799338098242706e-36,1.7423645251653667e-34,12.53507
MFSD14B,12.534247,1.8688158,4.8494062796811015e-36,1.7572811496444407e-34,12.534247
RASA1,12.507476,1.7935137,6.794966045449282e-36,2.4577429866423574e-34,12.507476
USP9Y,12.503172,2.7758915,7.17313572632928e-36,2.589740219424564e-34,12.503172
XKR6,12.500196,2.8764408,7.446669188350892e-36,2.683543695720999e-34,12.500196
SYTL3,12.496463,2.112605,7.804756761895068e-36,2.8074169175875494e-34,12.496463
FMNL1,12.4895,1.1465089,8.518677708448369e-36,3.0585960623654623e-34,12.4895
DDT,12.47007,1.1691232,1.0873061093817292e-35,3.889653738278186e-34,12.47007
CEP128,12.46507,2.20247,1.1577028458094265e-35,4.133928701970594e-34,12.46507
LPP,12.437032,1.5163301,1.645044499610221e-35,5.852769230613237e-34,12.437032
ERC1,12.435133,2.109415,1.6846052602132792e-35,5.9826416936213156e-34,12.435133
RIC1,12.426842,1.7363565,1.8687280855700338e-35,6.624505648267105e-34,12.426842
FBXL20,12.420386,1.8990837,2.025821050731077e-35,7.16840258963937e-34,12.420386
RERE,12.416272,1.5610431,2.1327043058520653e-35,7.519415830074453e-34,12.416272
RC3H1,12.416272,1.3495225,2.1327043058520653e-35,7.519415830074453e-34,12.416272
CSNK2A2,12.407981,2.384148,2.365435524334987e-35,8.32497164391853e-34,12.407981
POU2F1,12.405196,2.2121387,2.4491331830420646e-35,8.60406429546986e-34,12.405196
ATAD2B,12.398677,1.7656437,2.656746127554809e-35,9.316703982794356e-34,12.398677
PAFAH1B1,12.390259,1.032452,2.9508905273321924e-35,1.0329700507841921e-33,12.390259
WDR26,12.386271,1.6911339,3.1013006169849745e-35,1.0836830441636068e-33,12.386271
JARID2,12.385575,1.7045888,3.1283330178314555e-35,1.091180400943421e-33,12.385575
PYHIN1,12.368297,1.3482429,3.879613742727025e-35,1.3508235181082283e-33,12.368297
ATG7,12.36798,2.2683747,3.8949267385840203e-35,1.3537464728350286e-33,12.36798
ARHGAP26,12.352158,2.4419267,4.742249487824829e-35,1.645325141449579e-33,12.352158
HIVEP1,12.349689,2.5186968,4.890016587603603e-35,1.69359016966774e-33,12.349689
COMMD10,12.335069,1.6267571,5.863905381536718e-35,2.0272950619418815e-33,12.335069
TSNAX,12.324942,2.0223718,6.649148579779984e-35,2.2947185080976142e-33,12.324942
SPECC1L,12.316208,2.393427,7.409773825009488e-35,2.5527192642215787e-33,12.316208
CDC14A,12.311334,1.4117721,7.871128333022134e-35,2.7068934836656786e-33,12.311334
DOCK11,12.295321,1.2440277,9.59744923315122e-35,3.29478748411058e-33,12.295321
PPP1R35,12.292347,1.7402008,9.957309269036133e-35,3.412340241269686e-33,12.292347
MBTD1,12.277093,2.5901413,1.2024129851405428e-34,4.1134295967185565e-33,12.277093
INPP4A,12.265068,1.4297272,1.394956091841104e-34,4.755487945147513e-33,12.265068
PPP2R5A,12.2502575,1.3931544,1.6746347596488974e-34,5.6990005177060216e-33,12.2502575
MBD5,12.239624,1.5248262,1.909140224393256e-34,6.485773595647089e-33,12.239624
CNOT4,12.235384,1.5639817,2.0115162783236235e-34,6.821724529330445e-33,12.235384
REV3L,12.220067,1.6461906,2.428837177919875e-34,8.222748425179259e-33,12.220067
SLC27A4,12.187029,2.1086612,3.644683443503531e-34,1.2317645185229204e-32,12.187029
APOO,12.1865225,2.877586,3.667393187374307e-34,1.2373025843196628e-32,12.1865225
SHLD2,12.180447,1.9704736,3.951124958664143e-34,1.3307334456306361e-32,12.180447
GMDS-DT,12.173864,2.080908,4.283147406423555e-34,1.437609407356709e-32,12.173864
TNRC6B,12.172789,1.127963,4.339995752740392e-34,1.4541958371510958e-32,12.172789
TMEM87A,12.169244,1.3418304,4.532614907424646e-34,1.516140316384367e-32,12.169244
EPS15,12.164054,1.1960227,4.830084923213488e-34,1.6101380200586292e-32,12.164054
MEF2A,12.152788,1.8048283,5.5442125144877405e-34,1.8450535796512942e-32,12.152788
RAB22A,12.150573,1.8348036,5.69650636187272e-34,1.8925167485420268e-32,12.150573
GSK3B,12.141079,1.3991423,6.3976719603948195e-34,2.1218583884916243e-32,12.141079
CCSER2,12.121649,1.4718016,8.111106629399832e-34,2.676528406814433e-32,12.121649
TOP2B,12.110446,1.4079909,9.298737025641081e-34,3.0632607090529405e-32,12.110446
SEC24B,12.110129,1.7743195,9.334682683729143e-34,3.0699339622724686e-32,12.110129
ZBTB20,12.100319,1.607498,1.0520140331208726e-33,3.453995067132422e-32,12.100319
SMAD3,12.099306,1.7347852,1.0650717272314307e-33,3.491008971267108e-32,12.099306
RPTOR,12.065951,1.6317855,1.5980428076529506e-33,5.220451028406167e-32,12.065951
VMP1,12.065699,1.1963937,1.6029649537933448e-33,5.227803035971361e-32,12.065699
RPRD2,12.06361,1.5444179,1.6441514690908157e-33,5.353203984553924e-32,12.06361
FAM193A,12.054623,2.071944,1.8337083740943747e-33,5.950581337359656e-32,12.054623
MCM9,12.024242,1.9130158,2.6500774700095705e-33,8.571358005478888e-32,12.024242
PVT1,12.023863,1.5343697,2.6622887316962368e-33,8.596644538256099e-32,12.023863
RABEP1,12.019115,1.4673926,2.8197279278113496e-33,9.090022420331547e-32,12.019115
TBCK,12.017787,2.0508788,2.8654447451995396e-33,9.222207693102729e-32,12.017787
ZC3HAV1,12.004432,1.0160942,3.3676789060962134e-33,1.0820811302872038e-31,12.004432
TSPOAP1-AS1,12.002027,1.739778,3.4670020942826607e-33,1.1121688029659525e-31,12.002027
TRAPPC9,11.995761,1.6805812,3.739639470353942e-33,1.1976639141716194e-31,11.995761
GALNT1,11.990318,2.2059379,3.993692445051306e-33,1.2769374798164045e-31,11.990318
AGPS,11.985825,1.7777911,4.216296156529385e-33,1.3459132657580262e-31,11.985825
ACAP2,11.981014,1.0437795,4.46824373476722e-33,1.4240161791844455e-31,11.981014
ORMDL1,11.977596,1.1362027,4.6562912311915636e-33,1.4815334440968538e-31,11.977596
SLC20A2,11.97595,2.4724796,4.7496153191443024e-33,1.508773905276229e-31,11.97595
DAZAP1,11.966141,1.2135929,5.345797807827158e-33,1.695406345276529e-31,11.966141
PPP1R12B,11.964052,2.5153852,5.482020054550407e-33,1.735795605622045e-31,11.964052
DDHD1,11.946457,1.4918443,6.775273164387784e-33,2.1418181790103416e-31,11.946457
KIZ-AS1,11.925633,2.962491,8.701930674908582e-33,2.742018992699052e-31,11.925633
GRK2,11.919051,1.2173436,9.417470502454427e-33,2.962718051318782e-31,11.919051
ZFC3H1,11.917089,1.4354415,9.641847323434562e-33,3.0284376954248392e-31,11.917089
NFATC3,11.913798,1.2464446,1.0030204342791582e-32,3.1453692080087446e-31,11.913798
IMP3,11.902216,1.418375,1.152459790126285e-32,3.608213307710583e-31,11.902216
DNAJC21,11.8813925,1.5787736,1.47882645729595e-32,4.6152593487028955e-31,11.8813925
PARP4,11.873418,1.3772465,1.626825590140569e-32,5.069064195520805e-31,11.873418
AEBP2,11.871456,1.9451412,1.6654375651620454e-32,5.1811259578840865e-31,11.871456
LCOR,11.857785,1.7141341,1.960943885440667e-32,6.090753960365551e-31,11.857785
PLEKHM2,11.856835,2.4485457,1.9832996711500397e-32,6.15042915452678e-31,11.856835
NCOA6,11.84924,2.1909533,2.171499506839007e-32,6.7234022705420385e-31,11.84924
NBAS,11.8482275,1.564738,2.1978971938923e-32,6.79438424803863e-31,11.8482275
TAPT1,11.81443,2.7503748,3.287710840647344e-32,1.0131326886580667e-30,11.81443
BCL2,11.806835,1.7024786,3.5985380077027483e-32,1.1071728260177261e-30,11.806835
CSNK1G1,11.797975,1.6929358,3.998212533080773e-32,1.228210719738219e-30,11.797975
NUP98,11.796962,1.3431635,4.046607887071108e-32,1.2411288892509003e-30,11.796962
SCAPER,11.79443,1.8503467,4.170156053706212e-32,1.277020558042616e-30,11.79443
ATR,11.790189,1.6762965,4.385545253405145e-32,1.3408804612286232e-30,11.790189
FOXJ3,11.785442,1.4695008,4.639777808850988e-32,1.416398941709768e-30,11.785442
FAR1,11.776328,1.795536,5.169627220117891e-32,1.5756894928857772e-30,11.776328
ADD1,11.768923,1.1367023,5.644032539598833e-32,1.717611644399222e-30,11.768923
UHRF2,11.768227,1.3851429,5.690798271260868e-32,1.729154356708582e-30,11.768227
PHF21A,11.755885,1.606188,6.586692647025486e-32,1.9951764971671006e-30,11.755885
NUTM2B-AS1,11.745316,1.4385711,7.464354683061787e-32,2.257534659013185e-30,11.745316
ATP2C1,11.694428,1.7653085,1.3609996093326183e-31,4.103550131805959e-30,11.694428
VWA8,11.689555,1.9367725,1.4413943460236197e-31,4.339262240460029e-30,11.689555
S1PR4,11.688353,1.061545,1.461946626168363e-31,4.394373514725426e-30,11.688353
FAM222B,11.680125,2.4966018,1.6105894906052421e-31,4.833744655239782e-30,11.680125
