names,scores,logfoldchanges,pvals,pvals_adj,rank_score
LINC01801,4.474375,3.6240027,7.663526779043291e-06,4.230180310643699e-05,4.474375
FBXL6,4.474375,1.4054085,7.663526779043291e-06,4.230180310643699e-05,4.474375
TAB3,4.4730806,1.1782233,7.710061174131049e-06,4.254666583626519e-05,4.4730806
ZNF286A,4.46509,1.3665779,8.003522645346851e-06,4.409147835702342e-05,4.46509
HMMR,4.464633,1.0763205,8.020610419475738e-06,4.4173178915930545e-05,4.464633
JMJD8,4.4605994,1.305396,8.173074658110826e-06,4.4987545684926195e-05,4.4605994
ZNF451-AS1,4.455652,2.298003,8.363843065620461e-06,4.597294413147786e-05,4.455652
CAMKK2,4.4517713,1.0326236,8.516494987570705e-06,4.6772600032776746e-05,4.4517713
ZNF41,4.442867,1.4311999,8.876821541280806e-06,4.858787242511407e-05,4.442867
PANK3,4.440888,1.0020354,8.958849496836261e-06,4.898205279521988e-05,4.440888
SLC11A2,4.440888,1.4027025,8.958849496836261e-06,4.898205279521988e-05,4.440888
NOD1,4.440279,1.0067035,8.984234243145741e-06,4.9107121695496056e-05,4.440279
CCNG2,4.438605,1.3107094,9.054397163181107e-06,4.946299377139249e-05,4.438605
AIM2,4.4363213,1.0193192,9.150918050767486e-06,4.990667904610317e-05,4.4363213
SLC35F2,4.4341145,1.6620688,9.24515551595509e-06,5.0378502683433356e-05,4.4341145
GTF2H4,4.430994,1.7122412,9.379971193188954e-06,5.1042067938910306e-05,4.430994
CDC45,4.4255905,1.0894172,9.617886241598035e-06,5.2235025805048674e-05,4.4255905
ARMC9,4.424449,2.1690466,9.668882330314942e-06,5.2497416603663373e-05,4.424449
DHRS4-AS1,4.4214044,1.0194106,9.806137727720571e-06,5.3154155971201144e-05,4.4214044
WEE1,4.4056506,1.1114215,1.0546688526616988e-05,5.699464266468965e-05,4.4056506
KIF14,4.381753,1.3732028,1.1772818019095309e-05,6.327121752201511e-05,4.381753
ARSB,4.3793936,1.5846943,1.1900990465562365e-05,6.39249468652551e-05,4.3793936
HGSNAT,4.378176,1.1715003,1.1967663999452007e-05,6.42478049770307e-05,4.378176
ZNF565,4.3547354,2.0852659,1.3322780484444193e-05,7.12490211860082e-05,4.3547354
FOXO3,4.3495603,1.006733,1.3641091844034568e-05,7.291146823383458e-05,4.3495603
BRCA2,4.348875,1.0061901,1.3683760950297734e-05,7.311956151704699e-05,4.348875
PHF2,4.3472767,1.085524,1.3783817844775925e-05,7.359392840015696e-05,4.3472767
SGPP2,4.3465157,1.7244506,1.3831708895896223e-05,7.380934815241269e-05,4.3465157
PLEK,4.339742,1.0205218,1.4264988167450448e-05,7.593506214925746e-05,4.339742
MAST2,4.339514,1.4354373,1.427981625246523e-05,7.599332184613533e-05,4.339514
TRIM23,4.3387527,1.011393,1.4329349438572416e-05,7.619475810162637e-05,4.3387527
INCENP,4.330229,1.0830996,1.4895434126955425e-05,7.907592376458594e-05,4.330229
KIF3A,4.327337,1.106016,1.5092297161146347e-05,8.005586089707556e-05,4.327337
ACER3,4.326804,1.0690345,1.5128830943173166e-05,8.02061674061264e-05,4.326804
ZNF777,4.3265758,2.368583,1.514451407695791e-05,8.026756540030131e-05,4.3265758
DGAT1,4.325967,1.0216225,1.5186411584697297e-05,8.04678315432864e-05,4.325967
CHSY1,4.3207917,2.3412647,1.5547029707977142e-05,8.22227776555937e-05,4.3207917
IGLC2,4.3200307,3.194941,1.5600745427150846e-05,8.248456809470082e-05,4.3200307
SLC16A4,4.3148556,4.097516,1.597073202534491e-05,8.432684411007804e-05,4.3148556
TGFBR1,4.3104415,1.4093832,1.629290418839238e-05,8.588888716553398e-05,4.3104415
LYN,4.2961335,2.9423022,1.7380307066833294e-05,9.139958309158665e-05,4.2961335
RNF185,4.2847176,1.2395256,1.829716452025537e-05,9.591184445013583e-05,4.2847176
RFNG,4.2820535,1.7366198,1.851763295721405e-05,9.688584002854666e-05,4.2820535
PPARD,4.278629,1.0056585,1.8804812442419125e-05,9.825702800354004e-05,4.278629
NPIPB13,4.2775636,6.4995313,1.889501899273177e-05,9.870201058456361e-05,4.2775636
ST3GAL3,4.2754326,1.1332309,1.9076670091196644e-05,9.95711604013166e-05,4.2754326
ZNF100,4.273758,1.1744276,1.9220561572398476e-05,0.00010029545302631823,4.273758
SNED1,4.2671366,1.3228111,1.979977795091049e-05,0.00010312538060777654,4.2671366
CCDC71L,4.242554,1.8062204,2.2098996302550444e-05,0.00011437005015824044,4.242554
PAXIP1,4.2392817,1.3010287,2.242360211529035e-05,0.00011583554545723379,4.2392817
ERCC6,4.232813,1.0969498,2.307866387836248e-05,0.00011903091585972509,4.232813
SLC25A28,4.232356,1.0595987,2.3125585149491005e-05,0.0001192414888551357,4.232356
RNF157,4.22505,1.1371878,2.3888783670957994e-05,0.0001230470436623601,4.22505
CENPO,4.2182,1.1174775,2.4625999198446848e-05,0.00012661102267871988,4.2182
GPD1L,4.216983,1.0490922,2.4759305284471284e-05,0.00012719613699305174,4.216983
ORC1,4.216983,1.1891267,2.4759305284471284e-05,0.00012719613699305174,4.216983
KIF18A,4.209524,1.0692819,2.5590905003407965e-05,0.00013136485548444047,4.209524
PPM1L,4.205567,1.588108,2.604288251463807e-05,0.00013347488869733834,4.205567
CCDC134,4.1990213,1.6468933,2.680708770283991e-05,0.00013706848501938106,4.1990213
ESCO2,4.1925526,1.0426486,2.758332873964526e-05,0.0001408534908082929,4.1925526
PUS7,4.190726,1.5937501,2.780634255044226e-05,0.0001419182344880162,4.190726
SPDYE2,4.178016,2.4826205,2.94062828792909e-05,0.00014981050335380482,4.178016
FLCN,4.1777115,1.3936088,2.9445657366285257e-05,0.00014997205188533834,4.1777115
TAF4B,4.1754284,1.3871524,2.974256738366784e-05,0.00015132671829527102,4.1754284
GAN,4.173526,1.2464485,2.9992163864888923e-05,0.00015255696971877995,4.173526
DPYD-AS1,4.169949,2.6994667,3.046680413800169e-05,0.0001548504995772512,4.169949
SNX24,4.1547275,1.3903099,3.256753881460058e-05,0.00016492795018739753,4.1547275
ZDHHC18,4.1539664,1.0878658,3.267610749730802e-05,0.00016543494734988962,4.1539664
HOOK2,4.15214,1.1063653,3.2938076895033644e-05,0.00016671812950905802,4.15214
LINC00299,4.1516833,1.39764,3.300388030607031e-05,0.00016700799840423683,4.1516833
MSH5,4.1382885,1.4096227,3.499061533601114e-05,0.00017655914411940843,4.1382885
NPM3,4.136234,1.0622503,3.530526882553448e-05,0.00017805502587063367,4.136234
VCAN,4.1350923,2.3351557,3.548123546256977e-05,0.00017885028736001166,4.1350923
TRIT1,4.134864,1.1056546,3.551652858750914e-05,0.0001789820838012822,4.134864
ALKBH1,4.1293077,1.0221418,3.638567390587208e-05,0.0001831262517978665,4.1293077
IPO4,4.1279383,2.4693167,3.660306673873143e-05,0.00018412565808316112,4.1279383
ZFYVE16,4.1095963,1.3410106,3.96351219220319e-05,0.00019881570514491674,4.1095963
FUT7,4.1052585,1.5063905,4.0386328676189234e-05,0.0002023245467321226,4.1052585
GPR19,4.099246,2.2672942,4.14498412170661e-05,0.0002072809846500254,4.099246
ZNF169,4.0984087,1.3051103,4.1600016018294975e-05,0.00020787260302502453,4.0984087
LIPE-AS1,4.0930815,1.9513642,4.256783709523108e-05,0.0002125459138248231,4.0930815
MTFR2,4.0925484,1.1037825,4.266578544673884e-05,0.00021292631716954491,4.0925484
LSM14B,4.085623,1.3595136,4.395872928479646e-05,0.00021887644138546999,4.085623
NDST2,4.0844812,1.1133971,4.41753878851082e-05,0.00021984333421561474,4.0844812
ZNF227,4.075577,1.0535898,4.590042548313829e-05,0.00022784868743126586,4.075577
MTBP,4.073674,1.1959493,4.627721576579389e-05,0.00022966080601193376,4.073674
FOSL2,4.0718474,1.2551967,4.664169238833313e-05,0.0002314109119307563,4.0718474
B3GLCT,4.059138,1.7529048,4.925423663870719e-05,0.00024338558145106624,4.059138
GSTCD,4.0583005,1.8230665,4.943110253617815e-05,0.00024419788296590106,4.0583005
UBE3D,4.0516796,1.0381339,5.085131433874405e-05,0.00025077079611404826,4.0516796
WDR3,4.049092,1.0191454,5.141678032790617e-05,0.0002534954793289161,4.049092
DBF4B,4.0431557,1.560705,5.273662617972767e-05,0.00025967546579892077,4.0431557
DOT1L,4.039046,1.0423329,5.3669103507729545e-05,0.00026406764330883875,4.039046
PAQR3,4.0375237,1.6142043,5.4018413333568744e-05,0.0002655192946775366,4.0375237
ANKMY2,4.030065,1.005389,5.5761392959896295e-05,0.00027374283427979195,4.030065
HSPBAP1,4.028543,1.0778295,5.6123588783306294e-05,0.00027538274456161924,4.028543
NUP35,4.0216174,1.0898473,5.779990116168434e-05,0.0002832528088985322,4.0216174
B3GALT6,4.0203238,2.0961487,5.811826974702527e-05,0.00028459917477722483,4.0203238
ATP11C,4.0182686,1.0885546,5.8627329800766496e-05,0.0002868766165394846,4.0182686
IFNG-AS1,4.0088315,1.7747823,6.101994580560778e-05,0.0002971722995331342,4.0088315
CEBPD,4.007994,2.2048674,6.123660072360826e-05,0.00029815322293096953,4.007994
IL7,4.004798,2.0547316,6.207054649598294e-05,0.00030198817847672656,4.004798
CTU1,4.0038843,1.6340702,6.231078448538391e-05,0.00030308163828237446,4.0038843
S100A12,3.9996986,3.504106,6.342318224886744e-05,0.0003080329685395478,3.9996986
AKAP7,3.9915552,1.1072446,6.564137858730187e-05,0.00031825334395349926,3.9915552
FILIP1L,3.983488,2.8570585,6.791109927232098e-05,0.0003286877048134496,3.983488
ACAD11,3.9749641,2.7672067,7.038987690637157e-05,0.00033976051092843583,3.9749641
IPPK,3.9684188,1.2535512,7.235106152299109e-05,0.00034888259533807036,3.9684188
ANLN,3.9679623,1.1000361,7.248979966003959e-05,0.0003494654840472172,3.9679623
WDR62,3.9598188,1.6962141,7.500662140495403e-05,0.000360976283239582,3.9598188
DPY19L1,3.9573073,1.613736,7.579936302990092e-05,0.0003646120786059738,3.9573073
PRKCA-AS1,3.9480224,2.1724994,7.879943244884038e-05,0.0003782063512776327,3.9480224
FGFR1,3.942086,1.4146261,8.077596769367763e-05,0.00038702843678498625,3.942086
ZNF569,3.9361498,1.1672589,8.279930197831934e-05,0.00039623789217699994,3.9361498
EXO1,3.9315073,1.0263482,8.441493215763299e-05,0.0004037720343340412,3.9315073
PHLPP1,3.9101214,2.142919,9.224975079118893e-05,0.0004397425392160743,3.9101214
MIS12,3.9087515,1.0422218,9.277434409446693e-05,0.00044192024470314723,3.9087515
BCLAF3,3.906316,1.0746857,9.371391790554847e-05,0.00044617857556588134,3.906316
ARHGAP21,3.9044135,1.0817138,9.445420505201768e-05,0.00044948440769890127,3.9044135
ZNF736,3.9035761,1.0891191,9.478167783456165e-05,0.0004509331076748607,3.9035761
FLVCR1,3.889801,1.3167766,0.0001003264742602815,0.00047661773448050217,3.889801
USP45,3.888355,1.0647755,0.00010092596083173405,0.0004792330020760427,3.888355
MYOM2,3.882647,1.3381112,0.00010332553234305311,0.0004896764390624517,3.882647
CHIC1,3.8818097,1.1604074,0.00010368196458059739,0.0004912466544583849,3.8818097
FKTN,3.8793743,2.0298302,0.00010472546794053744,0.0004958306210163167,3.8793743
ITGB1-DT,3.8752646,2.4493563,0.00010650888709793883,0.0005039085838328015,3.8752646
DLGAP5,3.874808,1.0533748,0.00010670880432354288,0.0005047323865127114,3.874808
RTKN2,3.8732858,1.2698361,0.00010737775534974057,0.0005075284822907545,3.8732858
GGPS1,3.8685672,1.4706434,0.00010947673821449899,0.0005169500032290821,3.8685672
ADAM9,3.868415,2.3652701,0.00010954508758180938,0.0005171479550786118,3.868415
PDIK1L,3.8668928,1.3927428,0.00011023079907252616,0.0005201341394384354,3.8668928
UEVLD,3.8626308,1.1166915,0.00011217239748695982,0.0005286583511620495,3.8626308
CDCA2,3.8605762,1.096571,0.00011312000979286494,0.0005323550629213038,3.8605762
STRN4,3.8600433,1.3248246,0.00011336691680625019,0.000533388754042968,3.8600433
VPS33B,3.8503778,2.189989,0.00011793575289315716,0.0005536868552335171,3.8503778
ST3GAL5,3.8481708,1.0540696,0.00011900310845769432,0.0005580284750299934,3.8481708
SEC61A2,3.8438327,1.8789825,0.00012112761443929532,0.0005674467702533231,3.8438327
RNF19B,3.8389618,1.3805335,0.00012355562441485204,0.0005782675098181834,3.8389618
TMTC2,3.8380485,1.6482029,0.00012401595413650618,0.000580283163687985,3.8380485
DNLZ,3.831275,1.3690599,0.00012748087091351537,0.0005957835400132956,3.831275
L2HGDH,3.8311229,1.2878894,0.00012755977250178706,0.0005960099399032878,3.8311229
ZNF598,3.828307,1.0774752,0.00012902777994718546,0.0006027251367883803,3.828307
DSCC1,3.8274698,1.0036569,0.00012946727569452038,0.0006044895372919052,3.8274698
PGAM5,3.815445,1.0075377,0.00013593775725063374,0.0006325874040143641,3.815445
TMEM268,3.8117158,1.7360953,0.00013800553060885898,0.00064190449796866,3.8117158
GPR180,3.809052,1.0254041,0.00013950061276481624,0.0006485502472278271,3.809052
GTSE1,3.8080626,1.0360346,0.00014005980454718782,0.000650995310066359,3.8080626
MED26,3.8031156,1.5720997,0.00014288757421292936,0.0006635083180347893,3.8031156
DLG3,3.802659,1.1738282,0.00014315129221451279,0.0006645752042831759,3.802659
IFFO2,3.801289,1.5928407,0.00014394519915787138,0.000667943954735885,3.801289
PIK3R2,3.799767,5.5074134,0.0001448321802906034,0.000671741195526553,3.799767
ZNF420,3.7979405,1.2931641,0.0001459033513954943,0.0006762285125786433,3.7979405
AFG1L,3.7973316,1.588653,0.0001462620630971271,0.0006775700877567669,3.7973316
DENND5A,3.7894926,1.5132235,0.00015095527503185816,0.0006984849424978483,3.7894926
RTN4IP1,3.7844696,1.0534273,0.00015403671629188076,0.0007120695639970525,3.7844696
BMP2K,3.7816536,1.768626,0.00015578999274702384,0.000718815981625504,3.7816536
ZNF280C,3.7764785,1.8976707,0.00015906131443878276,0.0007327005181116058,3.7764785
RGPD8,3.776098,2.7113233,0.00015930438670481683,0.0007334748797740837,3.776098
SLC27A2,3.7539508,1.3539346,0.00017406894769244043,0.0007975137364658569,3.7539508
SP2-AS1,3.7451227,2.4557073,0.0001803057111283105,0.0008247363617014446,3.7451227
RMI1,3.7384253,1.1217265,0.00018517655339744842,0.0008450407641980576,3.7384253
NOMO1,3.7331738,1.3862472,0.00018908196818734338,0.0008612560413151618,3.7331738
SLC35A5,3.7300534,1.2372749,0.00019143910736630143,0.0008711815006846015,3.7300534
UTP25,3.721834,1.0433004,0.00019778102234910657,0.000898996293920399,3.721834
KIAA0825,3.7205403,1.3197489,0.00019879708928603678,0.0009029854789111345,3.7205403
SVIL,3.7191703,1.0208744,0.00019987826921955777,0.0009070542606883827,3.7191703
IKZF2,3.7173438,1.3732412,0.00020132843771748172,0.0009127884312455242,3.7173438
MCM10,3.7128534,1.0396636,0.0002049355631014155,0.0009278526373828085,3.7128534
ZNF567,3.712549,1.0058392,0.000205182298421532,0.0009287548497600135,3.712549
KIF2C,3.7020464,1.0246471,0.00021386754638392112,0.0009656114784588299,3.7020464
ASPHD2,3.7014375,2.627917,0.00021438147900751142,0.0009677086000505152,3.7014375
CPLANE1,3.6957295,1.3162508,0.00021925631832866275,0.000988345458893175,3.6957295
PDXP,3.689565,2.4628234,0.0002246379374161881,0.0010112066159098157,3.689565
SLFN11,3.6891844,1.2994599,0.00022497416642421685,0.0010124872328861718,3.6891844
OTUD3,3.681041,2.0744407,0.00023228368721698813,0.001042745398362474,3.681041
CATSPERB,3.6743436,2.279367,0.0002384616696385634,0.0010692525095067388,3.6743436
RNF103,3.6730497,1.8382764,0.00023967277359615902,0.0010739447752987495,3.6730497
FARP2,3.6723647,1.253503,0.00024031628026936188,0.0010758428213934737,3.6723647
SPSB1,3.6687877,1.1145765,0.0002437032334354005,0.001090257172351147,3.6687877
ELMO1-AS1,3.6652107,3.1564314,0.0002471349273735178,0.0011043471703231324,3.6652107
FNTB,3.6576002,1.5603423,0.00025458777948459397,0.001135317609150988,3.6576002
SEC31B,3.6571436,1.2560645,0.00025504158657045975,0.0011370821977695958,3.6571436
TSC22D1,3.6431398,1.8585204,0.0002693323134214347,0.0011977942520524168,3.6431398
ZNF438,3.6426833,1.2669079,0.0002698107167032103,0.0011996491943759187,3.6426833
CTNNA1,3.6394868,1.0233516,0.00027318190857966864,0.0012135354340719537,3.6394868
DNAAF5,3.6373558,1.4675202,0.00027545125903748126,0.0012227836290484195,3.6373558
FCN1,3.6358337,2.1121483,0.0002770830275193397,0.0012297483970284506,3.6358337
IL1RAP,3.6335506,1.4080441,0.0002795476739555211,0.0012404056426216865,3.6335506
MCM8,3.6292887,1.1779615,0.0002842034038730905,0.0012604923406592554,3.6292887
PARD6A,3.6288319,1.0715654,0.00028470651821603114,0.0012624376044530472,3.6288319
E2F7,3.6286798,1.6993561,0.0002848744083526647,0.0012628958818860314,3.6286798
ZNF852,3.6254072,1.5867064,0.0002885065602565772,0.0012775506610320667,3.6254072
ST7,3.6218302,2.0967147,0.0002925261900686141,0.0012944713901543738,3.6218302
SERPINB9P1,3.619547,1.7973946,0.0002951192769753846,0.0013050607936393958,3.619547
SLC9A7,3.613915,1.3181934,0.0003016079058563944,0.0013319484319110643,3.613915
AMN1,3.6133063,1.0614315,0.0003023173259320447,0.0013341780410099798,3.6133063
SETBP1,3.6070654,2.4289055,0.0003096795318438692,0.001364207356848454,3.6070654
FNIP2,3.6012814,1.855801,0.00031665262373688013,0.001392730622900263,3.6012814
ALKBH8,3.593899,1.4318228,0.00032576608085567893,0.0014302424658254264,3.593899
ZCCHC4,3.5878866,1.2066181,0.00033336914813110317,0.001462310578486758,3.5878866
C9orf40,3.5855274,1.106803,0.00033639774108291953,0.0014732835715108707,3.5855274
COQ3,3.585299,1.312719,0.00033669219292225595,0.001473913385034162,3.585299
NFIL3,3.584614,3.1953652,0.0003375769959785201,0.0014774561971164575,3.584614
ZCCHC3,3.578069,1.3628371,0.00034614218918122035,0.0015098774761253054,3.578069
KIF23,3.577536,1.1114451,0.00034684822910022764,0.0015122830095885148,3.577536
SBF2,3.574416,1.0305226,0.00035101073155253786,0.0015297501102494568,3.574416
LRRC37A2,3.566577,1.153903,0.00036167478719496387,0.0015723733027840597,3.566577
CNBD2,3.5642936,1.2541997,0.0003648373332462319,0.0015850659273894908,3.5642936
CABLES2,3.5633805,2.5069492,0.00036610957648827404,0.0015891819415977254,3.5633805
DMGDH,3.5627716,2.1047482,0.0003669600418125098,0.0015921672058064726,3.5627716
MTMR8,3.5604882,1.489188,0.000370165765298358,0.001605008574198597,3.5604882
CELF2-AS1,3.5579007,6.818119,0.00037383056144803516,0.001620180825341119,3.5579007
ANKRD33B,3.5547802,3.456175,0.000378294982603877,0.0016380783845082241,3.5547802
FAN1,3.5498335,2.8787236,0.0003854749781356046,0.0016669556623552509,3.5498335
ZNF235,3.5455716,1.3927736,0.0003917627444375846,0.0016926503385194646,3.5455716
TIMM23B,3.5428317,1.3438288,0.00039585535070474294,0.0017092006845962951,3.5428317
USP13,3.5377326,1.225572,0.0004035787015020831,0.001739094479408228,3.5377326
LINC01876,3.5289042,2.844468,0.0004172842402844505,0.0017953865465888583,3.5289042
ZNF814,3.518097,1.3617028,0.0004346533989696548,0.0018664247774935715,3.518097
TJP2,3.5160422,2.7086704,0.0004380314243819956,0.0018792806209837513,3.5160422
AP5B1,3.5104103,1.2325073,0.00044741576673788217,0.00191618116076316,3.5104103
CNNM4,3.5075183,2.0564353,0.00045230735361268535,0.0019362831536847576,3.5075183
MNDA,3.5063004,2.8818088,0.00045438186251576997,0.0019447384701899797,3.5063004
TNIP3,3.5013535,1.9872055,0.00046290119880333663,0.0019790366305841582,3.5013535
LINC02100,3.5008209,2.8162546,0.00046382750178546647,0.0019816979377593903,3.5008209
ZFYVE1,3.5005164,1.2333748,0.00046435759396486756,0.0019835296657289953,3.5005164
IFT74,3.4948084,1.2055641,0.0004744020797307308,0.002021580987842104,3.4948084
CEP162,3.4919164,1.20715,0.00047956829962530687,0.002041373175346531,3.4919164
ZNF682,3.485904,1.0169891,0.0004904769840652422,0.0020855396836568143,3.485904
PLCXD2,3.480957,1.3508048,0.0004996255413897755,0.0021225950051921684,3.480957
DMWD,3.4805005,1.6807501,0.0005004779962257247,0.002125755031505314,3.4805005
FGGY,3.480196,1.4722241,0.000501047052611153,0.0021277102268869447,3.480196
BRMS1L,3.4749446,2.1515744,0.0005109587265102118,0.00216603993941764,3.4749446
LACTB,3.4739554,1.1069962,0.0005128464851516685,0.0021735715879245936,3.4739554
TRGC2,3.466725,1.7388089,0.0005268402523183398,0.0022299827076282227,3.466725
ARL17B,3.464518,1.2984321,0.0005311824177185179,0.0022459329191693946,3.464518
DAB1,3.455766,1.8220108,0.0005487317811973403,0.002316131038496453,3.455766
POP1,3.455157,1.3034005,0.0005499724823242834,0.002320366868072785,3.455157
SPICE1,3.453635,1.2051394,0.0005530856770949351,0.00233249580374864,3.453635
CPEB2,3.4520366,1.2899354,0.0005563721929665053,0.002345344909945837,3.4520366
COG8,3.4520366,1.5707296,0.0005563721929665053,0.002345344909945837,3.4520366
FBXW8,3.4496012,1.9349068,0.00056141521097748,0.0023650748866323634,3.4496012
CCNE2,3.446557,1.1480336,0.0005677788519096037,0.002389825032085852,3.446557
NEK2,3.4462526,1.1282403,0.0005684188969646282,0.002392004510925558,3.4462526
NIPA1,3.445796,1.3412126,0.0005693802244521696,0.002395534773614288,3.445796
TENM1,3.444426,2.4229622,0.0005722732985924019,0.002405637788798307,3.444426
SLC16A6,3.4383376,3.1366997,0.0005852977834753337,0.0024572209884242287,3.4383376
B3GALNT2,3.4335427,1.3713145,0.0005957482287752009,0.002499485707691495,3.4335427
HAUS7,3.4298136,2.4062786,0.0006039961468837439,0.0025319187236977504,3.4298136
RP2,3.4154294,1.1860908,0.0006368152978049529,0.002662649946035752,3.4154294
FDX2,3.4124613,2.0612159,0.0006437907411205047,0.0026872221037214238,3.4124613
FAM13A,3.4116242,1.0996358,0.000645770984352571,0.0026943382988936265,3.4116242
AP4B1-AS1,3.407286,4.4298954,0.0006561232915962432,0.0027346156698520316,3.407286
QPRT,3.4021869,2.905838,0.0006684890426095002,0.0027843749650452746,3.4021869
RASGRF2,3.4002082,1.4334143,0.0006733457840826854,0.0028022182694449147,3.4002082
HABP4,3.3935869,1.0216146,0.0006898367514158392,0.0028671889447122218,3.3935869
MOSPD2,3.3925974,1.2333049,0.00069233291319573,0.002876952738461254,3.3925974
DNHD1,3.3902383,2.162722,0.000698319215518251,0.0028981358238093606,3.3902383
NFE2L3,3.3775284,1.5543866,0.0007314039774104404,0.003026456551061006,3.3775284
STK35,3.372353,1.0009965,0.0007452881340524857,0.003081952283841724,3.372353
MTCP1,3.3709834,3.5854766,0.0007490041088890845,0.0030966643572240874,3.3709834
MFSD12,3.3696895,1.1795404,0.0007525294325839722,0.003110582158175574,3.3696895
ZSCAN32,3.367939,1.901165,0.000757323516592923,0.0031284159959236476,3.367939
ZNF765,3.365808,1.006528,0.000763198067478709,0.0031480311518599026,3.365808
SKIL,3.363753,1.2552917,0.0007689028579782922,0.0031702256900377626,3.363753
EGLN3,3.3620026,1.6692617,0.0007737936944111772,0.003188375450039569,3.3620026
LINC00630,3.3595674,2.372837,0.0007806463915871523,0.003213228563436558,3.3595674
CD302,3.3524132,2.868499,0.0008011033487264154,0.003291892131011864,3.3524132
CCDC77,3.3416822,1.0136263,0.0008327232336014888,0.00341322334208503,3.3416822
ST8SIA1,3.3330822,1.1006713,0.0008588955088573213,0.003515345600778093,3.3330822
MAGI3,3.3318646,1.3441496,0.0008626623684496969,0.003528548751217322,3.3318646
STK3,3.3303423,1.4018232,0.0008673924849275786,0.0035456728943101855,3.3303423
LINC02580,3.3301902,4.15403,0.0008678668168815739,0.003546870900739064,3.3301902
ZNF337,3.3275266,1.1948522,0.0008762066557521162,0.003579459674270858,3.3275266
UBN2,3.3268416,1.3808297,0.0008783631629482503,0.0035875204284223257,3.3268416
MED18,3.3241777,1.0641686,0.000886796441215813,0.0036174343885159535,3.3241777
CEP85,3.3233407,1.1987547,0.0008894623625376639,0.0036267971473509077,3.3233407
CDC25C,3.3219707,1.5426241,0.0008938408090797806,0.0036431320458390226,3.3219707
CCNYL1,3.3167193,2.134193,0.0009108105883046318,0.003707664154762853,3.3167193
MLH3,3.3144362,1.4507593,0.0009182814726427633,0.003734968168088463,3.3144362
NOCT,3.3072062,1.4666382,0.0009423155365992035,0.003823979763619497,3.3072062
CCDC150,3.3038573,1.9304059,0.0009536434070728356,0.003867542837223057,3.3038573
GZMB,3.3020308,2.27904,0.0009598752814399385,0.0038912035440681,3.3020308
HJURP,3.3014982,1.1653373,0.0009617000037739789,0.00389779322159263,3.3014982
TMPO-AS1,3.285744,1.5290729,0.0010171339743956958,0.004108003634876156,3.285744
ACTR3C,3.2855918,1.053704,0.0010176837099684425,0.004109375740128453,3.2855918
TLR1,3.269381,1.0073607,0.0010778301218111132,0.004338815022341054,3.269381
NAGLU,3.2680113,3.1831024,0.0010830607266141597,0.004357181804766834,3.2680113
TBCEL,3.2653475,1.9933207,0.0010932986178011567,0.00439656131383745,3.2653475
YPEL1,3.2631404,1.1751332,0.0011018491647835503,0.004429125812753597,3.2631404
GPR18,3.2575846,1.0008882,0.0011236474583775646,0.004513040530692156,3.2575846
UBTD2,3.2553015,2.0485992,0.0011327207089335777,0.004547615681660289,3.2553015
CD70,3.250811,1.1187599,0.0011507626587862847,0.004617208059694488,3.250811
IMPA2,3.228588,1.6493658,0.0012440294519183504,0.004975100820588245,3.228588
MLLT1,3.2273703,1.00654,0.0012493363426705165,0.00499428264624651,3.2273703
TMTC3,3.227142,1.1477426,0.001250333708872157,0.0049972487776164965,3.227142
KCNMB4,3.2260766,3.657734,0.0012549978127044284,0.00501486567265678,3.2260766
ZDHHC8,3.2247827,1.8940285,0.0012606829626956154,0.005035526477654175,3.2247827
CCDC9,3.2222712,1.7231361,0.0012717867764490132,0.00507469894811466,3.2222712
FAM66A,3.2151933,3.8099759,0.0013035669303635496,0.0051909234215209476,3.2151933
IRAK1BP1,3.2137473,1.1440089,0.0013101491485327877,0.005213951299265728,3.2137473
SLC45A4,3.2101703,1.7098712,0.0013265634763856662,0.005276055712584292,3.2101703
ANGPT2,3.2092571,2.8075745,0.001330784669369752,0.005290693703825133,3.2092571
ANKRD23,3.1930463,2.7084293,0.001407803432325222,0.005564107768883043,3.1930463
DPY19L4,3.182848,1.6638044,0.0014583410261621607,0.005749912794668781,3.182848
PPARA,3.174172,1.3979654,0.0015026463900314692,0.005911496694840328,3.174172
PACRGL,3.169301,1.583098,0.0015280598107021343,0.006005437713560829,3.169301
GFI1,3.1658003,1.4678535,0.0015465695871004674,0.006073303969572937,3.1658003
FAM184A,3.1579614,1.6657586,0.0015887665724677563,0.006227761276051493,3.1579614
SLFN13,3.1550694,1.0323437,0.0016046002115596592,0.006288567382295095,3.1550694
PCBP3,3.145708,2.4046125,0.0016568525286108932,0.006468733096539897,3.145708
CDKN2B-AS1,3.1444905,1.8625307,0.001663763472580212,0.006493123979148302,3.1444905
OPN3,3.1439576,1.7686924,0.0016667953423177308,0.006503659273873053,3.1439576
MYO1D,3.143349,2.124905,0.001670266560120713,0.006513307303396195,3.143349
LINC00910,3.1425116,1.0506119,0.001675050344636743,0.00652805918021346,3.1425116
ZBTB21,3.1403806,1.1844065,0.0016872841845453266,0.006571810693308707,3.1403806
ADAP1,3.1374125,2.755315,0.0017044611738600073,0.006636071677296582,3.1374125
IGHA1,3.13551,1.6380237,0.0017155565054636428,0.006676612907500509,3.13551
PACS2,3.1289647,1.064149,0.0017542336758264428,0.0068162916140928976,3.1289647
STX18-AS1,3.1273665,1.1421896,0.0017637991013471452,0.006848020003008123,3.1273665
