ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0061097	regulation of protein tyrosine kinase activity	6/511	82/18614	0.0252057115307518	0.209969220120908	0.179291215955191	GAS6/TGFA/CSF1R/LRP8/HYAL2/LILRA5	6
GO:1901184	regulation of ERBB signaling pathway	6/511	82/18614	0.0252057115307518	0.209969220120908	0.179291215955191	FASLG/TGFA/PTPN12/PLAUR/BCAR3/MMP9	6
GO:0048246	macrophage chemotaxis	4/511	41/18614	0.0255148588286601	0.21140215723189	0.180514790709944	CSF1R/TRPV4/MDK/C5AR1	4
GO:1901381	positive regulation of potassium ion transmembrane transport	4/511	41/18614	0.0255148588286601	0.21140215723189	0.180514790709944	ATP1B3/KCNE1/KCNE5/KCNH2	4
GO:2000181	negative regulation of blood vessel morphogenesis	9/511	153/18614	0.0255197676927186	0.21140215723189	0.180514790709944	STAB1/FASLG/COL4A2/VASH1/SPRED1/SPRY2/HLA-G/FOXC1/PPARG	9
GO:0009062	fatty acid catabolic process	7/511	105/18614	0.025638354066847	0.211599354729153	0.180683176243058	ACOX2/CPT1A/ETFDH/ADTRP/ACAA2/CNR1/ACOXL	7
GO:0061387	regulation of extent of cell growth	7/511	105/18614	0.025638354066847	0.211599354729153	0.180683176243058	SEMA6B/VEGFA/SEMA3G/CYFIP1/BMPR2/RTN4R/DCC	7
GO:0043903	regulation of biological process involved in symbiotic interaction	5/511	61/18614	0.0258312689254764	0.212406290519802	0.18137221294577	NECTIN2/CH25H/CXCL8/FCN1/LGALS1	5
GO:0060038	cardiac muscle cell proliferation	5/511	61/18614	0.0258312689254764	0.212406290519802	0.18137221294577	BMPR1A/FGF2/MAPK11/NDRG4/FOXC1	5
GO:0050954	sensory perception of mechanical stimulus	10/511	179/18614	0.0262787629287679	0.215489577883956	0.18400500998307	CRYM/GABRB2/SLC1A3/MYO3B/SPRY2/BIRC5/PJVK/KCNE1/ROR1/CDH23	10
GO:0000302	response to reactive oxygen species	11/511	205/18614	0.0264615316637343	0.215489577883956	0.18400500998307	PDGFD/SDC1/BCL2/NME8/PJVK/APOD/PTPRN/HYAL2/MMP9/HP/ERN1	11
GO:1901343	negative regulation of vasculature development	9/511	154/18614	0.0264730864592284	0.215489577883956	0.18400500998307	STAB1/FASLG/COL4A2/VASH1/SPRED1/SPRY2/HLA-G/FOXC1/PPARG	9
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	6/511	83/18614	0.0265639547108332	0.215489577883956	0.18400500998307	PDGFD/FGF2/FLT3/ROR2/ROR1/FSHR	6
GO:0032943	mononuclear cell proliferation	15/511	313/18614	0.0267133579144691	0.215489577883956	0.18400500998307	SH2D2A/CD274/TNFSF9/AIF1/TYROBP/LGALS9C/FLT3/BCL2/FCGR3A/HLA-G/VSIG4/VCAM1/SLC11A1/LRRC32/IL1B	15
GO:0016032	viral process	19/511	426/18614	0.0267982547531275	0.215489577883956	0.18400500998307	ANPEP/NECTIN2/GAS6/HSPA1A/SELPLG/SLC1A5/CHMP4A/BCL2/CSF1R/EFNB2/CH25H/CXCL8/APOBEC3B/FCN1/MRC1/LGALS1/GFI1/HYAL2/APOBEC3H	19
GO:0046545	development of primary female sexual characteristics	7/511	106/18614	0.0268281295379276	0.215489577883956	0.18400500998307	VEGFA/BCL2/VGF/DACH1/FOXC1/PTPRN/FSHR	7
GO:0045621	positive regulation of lymphocyte differentiation	8/511	130/18614	0.0270614696988741	0.215489577883956	0.18400500998307	SMARCD3/TNFSF9/VNN1/GAS6/HLA-G/NLRP3/TOX/MDK	8
GO:0051209	release of sequestered calcium ion into cytosol	8/511	130/18614	0.0270614696988741	0.215489577883956	0.18400500998307	FASLG/MCOLN2/UBASH3B/FGF2/HTR2B/DMD/XCR1/NTSR1	8
GO:0006213	pyrimidine nucleoside metabolic process	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	TK1/APOBEC3B/APOBEC3H	3
GO:0030539	male genitalia development	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	DHCR24/BMP6/ROR2	3
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	FGF2/SPRY2/SULF2	3
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	BCL2/TBX21/TOX	3
GO:0045932	negative regulation of muscle contraction	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	TNNT1/ADORA2B/DOCK5	3
GO:0048011	neurotrophin TRK receptor signaling pathway	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	DDIT4/SPRY2/CYFIP1	3
GO:0070233	negative regulation of T cell apoptotic process	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	BCL2/BCL3/PIP	3
GO:0071676	negative regulation of mononuclear cell migration	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	PADI2/APOD/ADTRP	3
GO:0072576	liver morphogenesis	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	TGFA/SULF2/MDK	3
GO:0120255	olefinic compound biosynthetic process	3/511	24/18614	0.0271319567767037	0.215489577883956	0.18400500998307	DKKL1/ADM/BMP6	3
GO:0035265	organ growth	10/511	180/18614	0.0271714742102278	0.215489577883956	0.18400500998307	DLL1/EVC/BMPR1A/FGF2/MAPK11/BCL2/SPRY2/NDRG4/LATS2/FOXC1	10
GO:0060113	inner ear receptor cell differentiation	5/511	62/18614	0.0274858585838595	0.217596380455555	0.185803993637065	GABRB2/DLL1/FGF2/PJVK/CDH23	5
GO:1900274	regulation of phospholipase C activity	4/511	42/18614	0.027608053500003	0.218176918367281	0.186299710809522	FGF2/HTR2B/GNA15/C5AR1	4
GO:0000281	mitotic cytokinesis	6/511	84/18614	0.0279698777032301	0.220356270506942	0.188160644021016	CHMP4A/KIF20A/RHOC/BIRC5/CEP55/KLHDC8B	6
GO:0009914	hormone transport	15/511	315/18614	0.0280510674761121	0.220356270506942	0.188160644021016	CRYM/BMP8A/CPT1A/ADM/HCAR2/BMP6/VGF/CPLX3/TRPV4/IL1B/CNR1/PTPRN/SNAP25/PPARG/SLCO4A1	15
GO:0051225	spindle assembly	8/511	131/18614	0.0281587460097197	0.220356270506942	0.188160644021016	HSPA1A/CHMP4A/AURKA/BIRC5/TPX2/ASPM/CDC20/KIFC1	8
GO:0051283	negative regulation of sequestering of calcium ion	8/511	131/18614	0.0281587460097197	0.220356270506942	0.188160644021016	FASLG/MCOLN2/UBASH3B/FGF2/HTR2B/DMD/XCR1/NTSR1	8
GO:0007584	response to nutrient	9/511	156/18614	0.0284546926073522	0.220356270506942	0.188160644021016	GAS6/VCAM1/ACSL1/RXRA/CNR1/ALDH1A2/NOD2/LPL/PPARG	9
GO:0031668	cellular response to extracellular stimulus	13/511	261/18614	0.0286824537078753	0.220356270506942	0.188160644021016	AIF1/GAS6/RRAGD/ASGR1/BCL2/PDK4/VCAM1/ADORA2B/WIPI1/DSC2/BMPR2/RXRA/LPL	13
GO:0019216	regulation of lipid metabolic process	16/511	344/18614	0.0287739658423592	0.220356270506942	0.188160644021016	DKKL1/CPT1A/ADM/HCAR2/BMP6/FGF2/FLT3/PDK4/HTR2B/APOD/IL1B/CNR1/NOD2/ID2/GFI1/PPARG	16
GO:0001885	endothelial cell development	5/511	63/18614	0.0292063171536775	0.220356270506942	0.188160644021016	VEGFA/AFDN/TNFRSF1A/RAPGEF3/IL1B	5
GO:0032623	interleukin-2 production	5/511	63/18614	0.0292063171536775	0.220356270506942	0.188160644021016	VSIG4/TBX21/IL1B/NOD2/HOMER3	5
GO:0032663	regulation of interleukin-2 production	5/511	63/18614	0.0292063171536775	0.220356270506942	0.188160644021016	VSIG4/TBX21/IL1B/NOD2/HOMER3	5
GO:0032757	positive regulation of interleukin-8 production	5/511	63/18614	0.0292063171536775	0.220356270506942	0.188160644021016	HSPA1A/IL1B/FCN1/NOD2/HYAL2	5
GO:0033363	secretory granule organization	5/511	63/18614	0.0292063171536775	0.220356270506942	0.188160644021016	NECTIN2/SRGN/KCNE1/PTPRN/PFN4	5
GO:0035904	aorta development	5/511	63/18614	0.0292063171536775	0.220356270506942	0.188160644021016	BMPR1A/LRP1/PRDM1/EFNB2/PLXND1	5
GO:0070542	response to fatty acid	5/511	63/18614	0.0292063171536775	0.220356270506942	0.188160644021016	CPT1A/PDK4/ACSL1/ID3/LPL	5
GO:0001865	NK T cell differentiation	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	PRDM1/TOX	2
GO:0003330	regulation of extracellular matrix constituent secretion	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	TNFRSF1A/ADTRP	2
GO:0010764	negative regulation of fibroblast migration	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	FGF2/HYAL2	2
GO:0019062	virion attachment to host cell	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	NECTIN2/GAS6	2
GO:0045607	regulation of inner ear auditory receptor cell differentiation	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	DLL1/FGF2	2
GO:0045631	regulation of mechanoreceptor differentiation	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	DLL1/FGF2	2
GO:0046886	positive regulation of hormone biosynthetic process	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	ADM/BMP6	2
GO:0048340	paraxial mesoderm morphogenesis	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	BMPR1A/FOXC1	2
GO:0061626	pharyngeal arch artery morphogenesis	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	BMPR1A/BMPR2	2
GO:0098885	modification of postsynaptic actin cytoskeleton	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	ITPKA/CYFIP1	2
GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	BMP6/VEGFA	2
GO:2000980	regulation of inner ear receptor cell differentiation	2/511	10/18614	0.0292507975014618	0.220356270506942	0.188160644021016	DLL1/FGF2	2
GO:0009306	protein secretion	17/511	373/18614	0.0292656816149197	0.220356270506942	0.188160644021016	RCN3/BMP8A/CPT1A/HCAR2/BMP6/VGF/CPLX3/IL1B/ADTRP/CD33/CNR1/PTPRN/SNAP25/SUCNR1/RAB13/PPARG/CTAGE6	17
GO:0045088	regulation of innate immune response	17/511	373/18614	0.0292656816149197	0.220356270506942	0.188160644021016	NECTIN2/MEFV/TYROBP/HSPA1A/PYHIN1/KIR2DL4/HLA-G/VSIG4/CLNK/NLRP3/SH2D1B/LRP8/FCN1/NOD2/GFI1/RBM47/PPARG	17
GO:0051346	negative regulation of hydrolase activity	16/511	345/18614	0.0294425370747469	0.221250592747887	0.188924299388895	DHCR24/GAS6/VEGFA/GZMA/SPINK8/LRP1/SPRY2/TIMP1/SERPINA1/BIRC5/SPINK4/PLAUR/ITIH6/CST7/ARL2/MMP9	16
GO:0048592	eye morphogenesis	9/511	157/18614	0.0294835616315773	0.221250592747887	0.188924299388895	FASLG/DLL1/FGF2/VEGFA/BCL2/PRDM1/COL5A2/FSCN2/BCAR3	9
GO:0031952	regulation of protein autophosphorylation	4/511	43/18614	0.0298007251162049	0.221903732608319	0.189482010846309	PDGFD/VEGFA/TESK1/NLRP12	4
GO:0032689	negative regulation of type II interferon production	4/511	43/18614	0.0298007251162049	0.221903732608319	0.189482010846309	CD274/GAS6/LGALS9C/NOD2	4
GO:0032735	positive regulation of interleukin-12 production	4/511	43/18614	0.0298007251162049	0.221903732608319	0.189482010846309	MAPK11/HLA-G/NOD2/MDK	4
GO:0035592	establishment of protein localization to extracellular region	17/511	374/18614	0.0299143716787411	0.221903732608319	0.189482010846309	RCN3/BMP8A/CPT1A/HCAR2/BMP6/VGF/CPLX3/IL1B/ADTRP/CD33/CNR1/PTPRN/SNAP25/SUCNR1/RAB13/PPARG/CTAGE6	17
GO:0006582	melanin metabolic process	3/511	25/18614	0.0302193785073928	0.221903732608319	0.189482010846309	SLC45A2/BCL2/ASIP	3
GO:0032693	negative regulation of interleukin-10 production	3/511	25/18614	0.0302193785073928	0.221903732608319	0.189482010846309	DLL1/CD274/TYROBP	3
GO:0035336	long-chain fatty-acyl-CoA metabolic process	3/511	25/18614	0.0302193785073928	0.221903732608319	0.189482010846309	HACD1/ELOVL2/ACSL1	3
GO:0046885	regulation of hormone biosynthetic process	3/511	25/18614	0.0302193785073928	0.221903732608319	0.189482010846309	ADM/BMP6/GFI1	3
GO:0090023	positive regulation of neutrophil chemotaxis	3/511	25/18614	0.0302193785073928	0.221903732608319	0.189482010846309	CXCL8/MDK/C5AR1	3
GO:2000193	positive regulation of fatty acid transport	3/511	25/18614	0.0302193785073928	0.221903732608319	0.189482010846309	IL1B/ACSL1/NTSR1	3
GO:2000209	regulation of anoikis	3/511	25/18614	0.0302193785073928	0.221903732608319	0.189482010846309	CEACAM6/BCL2/PDK4	3
GO:0001894	tissue homeostasis	13/511	263/18614	0.0302492429106851	0.221903732608319	0.189482010846309	UBASH3B/VEGFA/BCL2/PDK4/CSF1R/DMD/FOXC1/CDH23/PIP/PIGR/LYZ/NOD2/ESRRB	13
GO:0060249	anatomical structure homeostasis	13/511	263/18614	0.0302492429106851	0.221903732608319	0.189482010846309	UBASH3B/VEGFA/BCL2/PDK4/CSF1R/DMD/FOXC1/CDH23/PIP/PIGR/LYZ/NOD2/ESRRB	13
GO:0006909	phagocytosis	12/511	236/18614	0.0302663769671817	0.221903732608319	0.189482010846309	AIF1/GAS6/TYROBP/LRP1/PRTN3/RAB20/FCER1G/SLC11A1/IL1B/FCN1/NOD2/ANXA3	12
GO:0019395	fatty acid oxidation	7/511	109/18614	0.0306214698662226	0.223772279791627	0.191077549927571	ACOX2/CPT1A/ETFDH/PDK4/ACAA2/CNR1/ACOXL	7
GO:0034766	negative regulation of monoatomic ion transmembrane transport	7/511	109/18614	0.0306214698662226	0.223772279791627	0.191077549927571	BCL2/KCNE1/KCNE3/KCNE5/NTSR1/KCNH2/MMP9	7
GO:0015807	L-amino acid transport	6/511	86/18614	0.0309269826113185	0.224287066503001	0.191517122620114	SLC1A3/SLC36A3/SLC1A5/SLC11A1/SLC25A29/NTSR1	6
GO:0033077	T cell differentiation in thymus	6/511	86/18614	0.0309269826113185	0.224287066503001	0.191517122620114	VNN1/BCL2/TOX/FZD8/IL1B/RABL3	6
GO:0002706	regulation of lymphocyte mediated immunity	10/511	184/18614	0.0309591729629578	0.224287066503001	0.191517122620114	NECTIN2/IL18R1/KIR2DL4/HLA-G/CLNK/NLRP3/TBX21/SH2D1B/IL1B/NOD2	10
GO:0048469	cell maturation	10/511	184/18614	0.0309591729629578	0.224287066503001	0.191517122620114	VEGFA/BCL2/C1QA/BFSP2/AURKA/EPAS1/KCNE1/EFCAB9/FAM20C/PPARG	10
GO:0048247	lymphocyte chemotaxis	5/511	64/18614	0.0309933079579734	0.224287066503001	0.191517122620114	GAS6/MSMP/PADI2/CCL25/CH25H	5
GO:0048278	vesicle docking	5/511	64/18614	0.0309933079579734	0.224287066503001	0.191517122620114	NDRG4/SYT1/STX11/SNAP25/RAB13	5
GO:0071216	cellular response to biotic stimulus	13/511	264/18614	0.0310555498621505	0.224373835169097	0.19159121376377	CD274/BMP6/EME1/NLRP3/TRIB1/EFNB2/VIM/CXCL8/IL1B/CXCL2/MRC1/NOD2/GFI1	13
GO:0071219	cellular response to molecule of bacterial origin	12/511	237/18614	0.0311228798236714	0.224497024899342	0.191696404593721	CD274/BMP6/NLRP3/TRIB1/EFNB2/VIM/CXCL8/IL1B/CXCL2/MRC1/NOD2/GFI1	12
GO:0070661	leukocyte proliferation	16/511	348/18614	0.0315173741112472	0.226975928075352	0.193813122293612	SH2D2A/CD274/TNFSF9/AIF1/TYROBP/LGALS9C/FLT3/BCL2/CSF1R/FCGR3A/HLA-G/VSIG4/VCAM1/SLC11A1/LRRC32/IL1B	16
GO:0002702	positive regulation of production of molecular mediator of immune response	8/511	134/18614	0.0316343195658928	0.227451267088102	0.194219010878318	IL18R1/KIR2DL4/HLA-G/CLNK/NLRP3/TBX21/IL1B/NOD2	8
GO:0003018	vascular process in circulatory system	13/511	265/18614	0.0318773280309486	0.228544594068513	0.195152594970508	ADM/SLC1A3/BMP6/VEGFA/LRP1/SLC1A5/HTR2B/FOXC1/ADORA2B/TRPV4/BMPR2/DOCK5/SLC22A1	13
GO:0021762	substantia nigra development	4/511	44/18614	0.0320934961883443	0.228544594068513	0.195152594970508	FGF2/PADI2/YWHAH/CASP5	4
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	4/511	44/18614	0.0320934961883443	0.228544594068513	0.195152594970508	PHLDA3/DDIT4/BCL2/BCL3	4
GO:0071526	semaphorin-plexin signaling pathway	4/511	44/18614	0.0320934961883443	0.228544594068513	0.195152594970508	SEMA6B/SEMA3G/PLXND1/PLXNB2	4
GO:1905521	regulation of macrophage migration	4/511	44/18614	0.0320934961883443	0.228544594068513	0.195152594970508	CSF1R/TRPV4/MDK/C5AR1	4
GO:2000249	regulation of actin cytoskeleton reorganization	4/511	44/18614	0.0320934961883443	0.228544594068513	0.195152594970508	DAAM2/CSF1R/RAPGEF3/MDK	4
GO:0062197	cellular response to chemical stress	16/511	349/18614	0.0322323723544451	0.22916806140541	0.195684969272209	PDGFD/AIF1/VNN1/FZD1/HSPA1A/BCL2/NLRP3/SLC25A23/MGST1/NME8/PJVK/EPAS1/TRPV4/SRXN1/MMP9/ERN1	16
GO:0045619	regulation of lymphocyte differentiation	11/511	212/18614	0.0326825483554858	0.229870377631457	0.196284672076652	SMARCD3/TNFSF9/VNN1/GAS6/HLA-G/NLRP3/PRDM1/TBX21/TOX/ID2/MDK	11
GO:0010951	negative regulation of endopeptidase activity	9/511	160/18614	0.032725797465877	0.229870377631457	0.196284672076652	DHCR24/GAS6/VEGFA/TIMP1/SERPINA1/BIRC5/PLAUR/CST7/MMP9	9
GO:1905039	carboxylic acid transmembrane transport	9/511	160/18614	0.032725797465877	0.229870377631457	0.196284672076652	CPT1A/SLC6A8/SLC1A3/SLC36A3/SLC1A5/SLC11A1/ACSL1/SLC25A29/NTSR1	9
GO:0071715	icosanoid transport	5/511	65/18614	0.0328474369540684	0.229870377631457	0.196284672076652	IL1B/ABCC11/NTSR1/SLC22A1/SLCO4A1	5
GO:0042476	odontogenesis	8/511	135/18614	0.0328552099023441	0.229870377631457	0.196284672076652	FAM20A/ADM/BMPR1A/SDC1/FOXC1/ID3/HTRA1/FAM20C	8
GO:0050670	regulation of lymphocyte proliferation	12/511	239/18614	0.0328879487764525	0.229870377631457	0.196284672076652	CD274/TNFSF9/AIF1/TYROBP/LGALS9C/BCL2/FCGR3A/HLA-G/VSIG4/VCAM1/LRRC32/IL1B	12
GO:0008637	apoptotic mitochondrial changes	7/511	111/18614	0.0333412723993242	0.229870377631457	0.196284672076652	HSPA1A/BCL2/BBC3/PLAUR/ACAA2/BIK/MMP9	7
GO:0051341	regulation of oxidoreductase activity	7/511	111/18614	0.0333412723993242	0.229870377631457	0.196284672076652	GZMA/HTR2B/IL1B/CNR1/NOD2/GFI1/HP	7
GO:0050995	negative regulation of lipid catabolic process	3/511	26/18614	0.0334835618786123	0.229870377631457	0.196284672076652	HCAR2/IL1B/CNR1	3
GO:0099563	modification of synaptic structure	3/511	26/18614	0.0334835618786123	0.229870377631457	0.196284672076652	ITPKA/CYFIP1/ARHGAP44	3
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	3/511	26/18614	0.0334835618786123	0.229870377631457	0.196284672076652	HSPA1A/BBC3/ACAA2	3
GO:0002699	positive regulation of immune effector process	13/511	267/18614	0.0335678766825522	0.229870377631457	0.196284672076652	NECTIN2/TYROBP/IL18R1/KIR2DL4/HLA-G/CLNK/NLRP3/TBX21/ADORA2B/SH2D1B/IL1B/FCN1/NOD2	13
GO:0042098	T cell proliferation	11/511	213/18614	0.033649205608901	0.229870377631457	0.196284672076652	SH2D2A/CD274/TNFSF9/AIF1/LGALS9C/HLA-G/VSIG4/VCAM1/SLC11A1/LRRC32/IL1B	11
GO:1902850	microtubule cytoskeleton organization involved in mitosis	9/511	161/18614	0.0338593172827975	0.229870377631457	0.196284672076652	HSPA1A/CHMP4A/SPRY2/SAPCD2/AURKA/BIRC5/TPX2/CDC20/KIFC1	9
GO:1903825	organic acid transmembrane transport	9/511	161/18614	0.0338593172827975	0.229870377631457	0.196284672076652	CPT1A/SLC6A8/SLC1A3/SLC36A3/SLC1A5/SLC11A1/ACSL1/SLC25A29/NTSR1	9
GO:0044772	mitotic cell cycle phase transition	20/511	467/18614	0.0339872882051385	0.229870377631457	0.196284672076652	SMARCD3/AIF1/KLF11/WEE1/UBE2C/CDKN3/BCL2/GSPT1/LATS2/AURKA/ZWINT/BIRC5/CDC20/PKMYT1/CDC6/ID2/CCNE1/RRM2/GFI1/ESRRB	20
GO:0007565	female pregnancy	10/511	187/18614	0.0340341807857551	0.229870377631457	0.196284672076652	ADM/VEGFA/BCL2/TIMP1/PRDM1/IL1B/BMPR2/CNR1/ENDOU/MMP9	10
GO:0008217	regulation of blood pressure	10/511	187/18614	0.0340341807857551	0.229870377631457	0.196284672076652	DLL1/ADM/GAS6/ACTA2/BMPR2/CNR1/SUCNR1/ID2/NTSR1/PPARG	10
GO:0031110	regulation of microtubule polymerization or depolymerization	6/511	88/18614	0.0340811836781649	0.229870377631457	0.196284672076652	SLC39A12/HSPA1A/TPX2/TRPV4/SKA3/ARL2	6
GO:0050672	negative regulation of lymphocyte proliferation	6/511	88/18614	0.0340811836781649	0.229870377631457	0.196284672076652	CD274/TYROBP/LGALS9C/HLA-G/VSIG4/LRRC32	6
GO:0051453	regulation of intracellular pH	6/511	88/18614	0.0340811836781649	0.229870377631457	0.196284672076652	FASLG/SLC45A2/BCL2/SLC9A2/RAB20/SLC11A1	6
GO:0098659	inorganic cation import across plasma membrane	8/511	136/18614	0.0341078175215026	0.229870377631457	0.196284672076652	SLC39A12/ATP1B3/SLC9A2/TRPV4/CACNA1E/SLC12A3/KCNH2/KCNK9	8
GO:0099587	inorganic ion import across plasma membrane	8/511	136/18614	0.0341078175215026	0.229870377631457	0.196284672076652	SLC39A12/ATP1B3/SLC9A2/TRPV4/CACNA1E/SLC12A3/KCNH2/KCNK9	8
GO:0070663	regulation of leukocyte proliferation	13/511	268/18614	0.0344369319981574	0.229870377631457	0.196284672076652	CD274/TNFSF9/AIF1/TYROBP/LGALS9C/BCL2/CSF1R/FCGR3A/HLA-G/VSIG4/VCAM1/LRRC32/IL1B	13
GO:0010799	regulation of peptidyl-threonine phosphorylation	4/511	45/18614	0.0344868532296599	0.229870377631457	0.196284672076652	SPRED2/DDIT4/SPRED1/SPRY2	4
GO:0050912	detection of chemical stimulus involved in sensory perception of taste	4/511	45/18614	0.0344868532296599	0.229870377631457	0.196284672076652	TAS1R1/RTP5/PIP/PIGR	4
GO:0097028	dendritic cell differentiation	4/511	45/18614	0.0344868532296599	0.229870377631457	0.196284672076652	GAS6/FLT3/PRTN3/HLA-G	4
GO:1902622	regulation of neutrophil migration	4/511	45/18614	0.0344868532296599	0.229870377631457	0.196284672076652	CXCL8/NOD2/MDK/C5AR1	4
GO:1902692	regulation of neuroblast proliferation	4/511	45/18614	0.0344868532296599	0.229870377631457	0.196284672076652	SMARCD3/FGF2/VEGFA/ASPM	4
GO:0045637	regulation of myeloid cell differentiation	11/511	214/18614	0.0346359211006676	0.229870377631457	0.196284672076652	DLL1/LRRC17/UBASH3B/TYROBP/HSPA1A/TRIB1/TESC/ROR2/ID2/MYB/C1QC	11
GO:0006813	potassium ion transport	12/511	241/18614	0.0347235286654619	0.229870377631457	0.196284672076652	ATP1B3/CD63/SLC1A3/SLC9A2/KCNE1/KCNC3/KCNE3/KCNE5/SLC12A3/KCNH2/KCNN3/KCNK9	12
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	7/511	112/18614	0.0347596321160288	0.229870377631457	0.196284672076652	PDGFD/FGF2/FLT3/ROR2/ROR1/CEP55/FSHR	7
GO:0001756	somitogenesis	5/511	66/18614	0.0347692525580868	0.229870377631457	0.196284672076652	DLL1/BMPR1A/FOXC1/MEOX1/ALDH1A2	5
GO:0010517	regulation of phospholipase activity	5/511	66/18614	0.0347692525580868	0.229870377631457	0.196284672076652	FGF2/LRP1/HTR2B/GNA15/C5AR1	5
GO:0042692	muscle cell differentiation	18/511	410/18614	0.0348706087951001	0.229870377631457	0.196284672076652	SMARCD3/DLL1/NID1/ADM/BMPR1A/LMOD1/LDB3/TNNT1/SDC1/VEGFA/MAPK11/BCL2/DMD/EFNB2/PTGFRN/BMPR2/DOCK5/ID2	18
GO:0001660	fever generation	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	IL1B/CNR1	2
GO:0002604	regulation of dendritic cell antigen processing and presentation	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	SLC11A1/NOD2	2
GO:0002765	immune response-inhibiting signal transduction	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	HLA-G/CD33	2
GO:0003183	mitral valve morphogenesis	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	BMPR1A/BMPR2	2
GO:0021548	pons development	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	BCL2/KCNE1	2
GO:0030002	intracellular monoatomic anion homeostasis	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	FASLG/KCNE3	2
GO:0030644	intracellular chloride ion homeostasis	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	FASLG/KCNE3	2
GO:0032836	glomerular basement membrane development	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	NID1/SULF2	2
GO:0034350	regulation of glial cell apoptotic process	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	DLL1/GAS6	2
GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	COL4A2/UBASH3B	2
GO:0043084	penile erection	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	VGF/CNR1	2
GO:0051386	regulation of neurotrophin TRK receptor signaling pathway	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	SPRY2/CYFIP1	2
GO:0060623	regulation of chromosome condensation	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	NCAPH/NCAPG	2
GO:0070327	thyroid hormone transport	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	CRYM/SLCO4A1	2
GO:0071492	cellular response to UV-A	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	TIMP1/MMP9	2
GO:0071609	chemokine (C-C motif) ligand 5 production	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	MCOLN2/TRPV4	2
GO:0071649	regulation of chemokine (C-C motif) ligand 5 production	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	MCOLN2/TRPV4	2
GO:1905651	regulation of artery morphogenesis	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	EFNB2/MDK	2
GO:2000672	negative regulation of motor neuron apoptotic process	2/511	11/18614	0.0351112200547936	0.229870377631457	0.196284672076652	CRLF1/BCL2	2
GO:0090596	sensory organ morphogenesis	13/511	269/18614	0.0353220280777575	0.230911940508327	0.197174055170899	FASLG/DLL1/PRRX1/FGF2/VEGFA/MYO3B/BCL2/SPRY2/PRDM1/COL5A2/CDH23/FSCN2/BCAR3	13
