"group","gene","scores","logfoldchanges","pvals","pvals_adj","unique_group"
"SKPP","FCN1",30.092518,2.356176,6.07069246807187e-199,1.16348002169667e-197,"SKPP_unique_upregulated"
"SKPP","RAB20",29.819412,3.4820395,2.18884918651813e-195,4.08696573299491e-194,"SKPP_unique_upregulated"
"SKPP","CNR1",29.626152,2.5915315,6.88177912882483e-193,1.25267585109622e-191,"SKPP_unique_upregulated"
"SKPP","LINC01754",29.57509,2.739905,3.12519495559301e-192,5.65715216383386e-191,"SKPP_unique_upregulated"
"SKPP","ATF5",29.537077,2.2673824,9.62417121302305e-192,1.73732271491176e-190,"SKPP_unique_upregulated"
"SKPP","RHOC",29.506083,1.6027898,2.40547453464678e-191,4.33428413388289e-190,"SKPP_unique_upregulated"
"SKPP","ACAA2",29.130062,1.5522703,1.49456716402855e-186,2.58811418280626e-185,"SKPP_unique_upregulated"
"SKPP","RBM47",29.129362,1.8507925,1.52541516811445e-186,2.63919752516919e-185,"SKPP_unique_upregulated"
"SKPP","FBXO10",28.88918,1.5022844,1.63276499466964e-183,2.79038824591227e-182,"SKPP_unique_upregulated"
"SKPP","RBM15B",28.841429,1.6039637,6.48997415889691e-183,1.1062353165618e-181,"SKPP_unique_upregulated"
"SKPP","SLAMF7",28.724762,2.8294287,1.87227646129019e-181,3.14208454498512e-180,"SKPP_unique_upregulated"
"SKPP","BBC3",28.602743,2.032476,6.21103805396307e-180,1.02910747366596e-178,"SKPP_unique_upregulated"
"SKPP","MAST4",28.469341,1.6177622,2.80839878266045e-178,4.57194237762892e-177,"SKPP_unique_upregulated"
"SKPP","ERN1",28.380054,1.9662534,3.56468231663596e-177,5.7128340353753e-176,"SKPP_unique_upregulated"
"SKPP","TMED7",28.182964,1.7380036,9.4581320929635e-175,1.48536700477616e-173,"SKPP_unique_upregulated"
"SKPP","FNDC3B",28.164352,1.6386799,1.59893549381693e-174,2.50905932181313e-173,"SKPP_unique_upregulated"
"SKPP","TYROBP",28.116653,1.7557684,6.13044071948435e-174,9.58916578727976e-173,"SKPP_unique_upregulated"
"SKPP","ZNF804A",27.631588,1.6186044,4.64551185091669e-168,6.92333403646137e-167,"SKPP_unique_upregulated"
"SKPP","TFEC",27.450182,1.5448364,6.91284239532107e-166,1.00572862447318e-164,"SKPP_unique_upregulated"
"SKPP","DMD",27.344776,1.8760856,1.24596338729617e-164,1.79404058591695e-163,"SKPP_unique_upregulated"
"SKPP","TPGS1",27.154163,1.6546335,2.26107812247988e-162,3.19687692924033e-161,"SKPP_unique_upregulated"
"SKPP","TIMP1",27.09893,1.6217481,1.01363524977255e-161,1.42185050663436e-160,"SKPP_unique_upregulated"
"SKPP","KLF11",26.74604,1.5698806,1.37292434666756e-157,1.87215216833386e-156,"SKPP_unique_upregulated"
"SKPP","HOMER3",26.70109,2.5089839,4.57157049788016e-157,6.22089648835319e-156,"SKPP_unique_upregulated"
"SKPP","LINC02365",26.417547,6.361571,8.61469432226287e-154,1.13977240363786e-152,"SKPP_unique_upregulated"
"SKPP","PIGR",26.099371,3.8360698,3.70631981133712e-150,4.77454022832421e-149,"SKPP_unique_upregulated"
"SKPP","AIF1",26.067719,1.9302721,8.47262630810946e-150,1.08589957648528e-148,"SKPP_unique_upregulated"
"SKPP","COL9A3",25.729214,1.6600674,5.50844911253304e-146,6.83075616185339e-145,"SKPP_unique_upregulated"
"SKPP","BCL3",25.469984,1.5124708,4.24093985009685e-143,5.1194763100984e-142,"SKPP_unique_upregulated"
"SKPP","SPATS2L",25.41588,2.9993632,1.68355646302749e-142,2.02482070488764e-141,"SKPP_unique_upregulated"
"SKPP","DAB1",25.391771,1.5031677,3.10904347242933e-142,3.73008967924569e-141,"SKPP_unique_upregulated"
"SKPP","B3GLCT",25.297338,1.5264663,3.41700661558106e-141,4.0671523998595e-140,"SKPP_unique_upregulated"
"SKPP","GAS7",25.12144,1.5796044,2.90036694852371e-139,3.37823693147095e-138,"SKPP_unique_upregulated"
"SKPP","PRDM1",24.324688,1.7176573,1.07454457625711e-130,1.14213407214553e-129,"SKPP_unique_upregulated"
"SKPP","BMPR1A",24.318924,1.6803073,1.23651123575623e-130,1.31357501961335e-129,"SKPP_unique_upregulated"
"SKPP","SYT1",24.00763,2.0496855,2.31467157250517e-127,2.37387281607868e-126,"SKPP_unique_upregulated"
"SKPP","ARHGAP44",23.942692,3.0709374,1.10108743212807e-126,1.12160743737023e-125,"SKPP_unique_upregulated"
"SKPP","LINC00944",23.7019,1.8330305,3.44654714157144e-124,3.43216460388143e-123,"SKPP_unique_upregulated"
"SKPP","PDGFD",23.007301,2.3451238,3.9393252387621e-117,3.6988827385843e-116,"SKPP_unique_upregulated"
"SKPP","ID2",22.723318,1.6807262,2.63530215691551e-114,2.39737762001501e-113,"SKPP_unique_upregulated"
"SKPP","DUSP5",22.64133,1.7139195,1.69840562061805e-113,1.52801844525306e-112,"SKPP_unique_upregulated"
"SKPP","CAMKK1",22.53854,2.3741736,1.73961208298395e-112,1.55579201278931e-111,"SKPP_unique_upregulated"
"SKPP","RXRA",22.503304,2.777261,3.85268804619004e-112,3.43459679671283e-111,"SKPP_unique_upregulated"
"SKPP","GZMA",22.366009,1.8263763,8.43532236489201e-111,7.40854524399492e-110,"SKPP_unique_upregulated"
"SKPP","HSPA1A",21.930777,1.6563892,1.32155034146913e-106,1.10560483462453e-105,"SKPP_unique_upregulated"
"SKPP","BCAR3",21.8459,1.582534,8.50350275642775e-106,7.05967509282046e-105,"SKPP_unique_upregulated"
"SKPP","TXLNB",21.70903,2.079249,1.68577567993095e-104,1.38022002112505e-103,"SKPP_unique_upregulated"
"SKPP","SELPLG",21.249945,1.5100256,3.30056711596264e-100,2.60320424527033e-99,"SKPP_unique_upregulated"
"SKPP","UGGT2",21.154533,2.0976632,2.50652021964866e-99,1.95642551488173e-98,"SKPP_unique_upregulated"
"SKPP","CABLES1",21.115473,4.2784634,5.73339074331373e-99,4.44672968946346e-98,"SKPP_unique_upregulated"
"SKPP","CST7",20.83502,1.5708095,2.08425727523863e-96,1.56924764762868e-95,"SKPP_unique_upregulated"
"SKPP","TOX2",20.513746,3.1628964,1.6230065361596e-93,1.18769603214551e-92,"SKPP_unique_upregulated"
"SKPP","SLC25A29",20.429403,1.7215248,9.16133368999895e-93,6.63222262840915e-92,"SKPP_unique_upregulated"
"SKPP","BFSP2",20.233053,2.2002282,5.0102093896445e-91,3.57548422088124e-90,"SKPP_unique_upregulated"
"SKPP","ADAM29",20.223663,3.653122,6.06120106547385e-91,4.31606923031995e-90,"SKPP_unique_upregulated"
"SKPP","FGFBP2",20.198977,2.0683074,9.99472920544447e-91,7.09897862403403e-90,"SKPP_unique_upregulated"
"SKPP","MAFG",19.98586,1.7902346,7.31159319658664e-89,5.07712049931893e-88,"SKPP_unique_upregulated"
"SKPP","FMNL2",19.874601,1.9731367,6.75195443785298e-88,4.63912375140123e-87,"SKPP_unique_upregulated"
"SKPP","TNFSF9",19.772936,2.213884,5.09240010054149e-87,3.45760184480902e-86,"SKPP_unique_upregulated"
"SKPP","TBX21",19.770445,1.6688634,5.35020424670428e-87,3.6313838605449e-86,"SKPP_unique_upregulated"
"SKPP","FPR1",19.704435,2.9904752,1.97529835619319e-86,1.33147220923143e-85,"SKPP_unique_upregulated"
"SKPP","SLC1A5",19.67978,1.690675,3.21400435401251e-86,2.15899887398959e-85,"SKPP_unique_upregulated"
"SKPP","HLA-G",19.627647,2.8638399,8.97756960660487e-86,5.99771533158225e-85,"SKPP_unique_upregulated"
"SKPP","SLC11A1",19.537281,1.7069999,5.29284050607834e-85,3.50610369068859e-84,"SKPP_unique_upregulated"
"SKPP","GLRA3",19.497152,2.674816,1.16066625175502e-84,7.66000580584899e-84,"SKPP_unique_upregulated"
"SKPP","CYFIP1",19.496302,1.7230998,1.18015228118194e-84,7.78598106479036e-84,"SKPP_unique_upregulated"
"SKPP","ZSCAN9",19.245337,1.5474682,1.54454775776596e-82,9.9387407181731e-82,"SKPP_unique_upregulated"
"SKPP","TBC1D2B",18.928354,1.5386536,6.66099536925375e-80,4.14574928071111e-79,"SKPP_unique_upregulated"
"SKPP","STX11",18.763508,1.5768142,1.50156976845005e-78,9.24566306766223e-78,"SKPP_unique_upregulated"
"SKPP","GZMH",18.676027,1.5685629,7.75831029580173e-78,4.73532800587175e-77,"SKPP_unique_upregulated"
"SKPP","PRF1",18.558447,1.6169366,6.96899939013859e-77,4.19211128392966e-76,"SKPP_unique_upregulated"
"SKPP","KLHL29",18.326614,1.9175674,5.07530667494302e-75,2.99407901764501e-74,"SKPP_unique_upregulated"
"SKPP","TESK1",18.240551,1.6688087,2.45964027196126e-74,1.43672360721606e-73,"SKPP_unique_upregulated"
"SKPP","PHF19",18.201984,1.6480284,4.97710140902539e-74,2.89598335925688e-73,"SKPP_unique_upregulated"
"SKPP","DOCK5",17.477343,2.0321352,2.13208271175968e-68,1.16342985230657e-67,"SKPP_unique_upregulated"
"SKPP","SLC25A23",17.473309,1.5898315,2.28834227299207e-68,1.24800115936201e-67,"SKPP_unique_upregulated"
"SKPP","RAB13",17.369759,1.7446442,1.3981484723676e-67,7.56399483198484e-67,"SKPP_unique_upregulated"
"SKPP","SERPINA1",17.251858,2.0280585,1.08357956207635e-66,5.82193434121638e-66,"SKPP_unique_upregulated"
"SKPP","CCDC85C",17.18924,1.9856169,3.19699810328633e-66,1.70553050395602e-65,"SKPP_unique_upregulated"
"SKPP","ACTA2",17.027966,1.7589334,5.09449274291218e-65,2.67262825719318e-64,"SKPP_unique_upregulated"
"SKPP","TRIB1",17.005072,2.7369626,7.53136910092379e-65,3.94258508739638e-64,"SKPP_unique_upregulated"
"SKPP","ZBTB6",16.870642,1.5117401,7.39872195083495e-64,3.83416819740303e-63,"SKPP_unique_upregulated"
"SKPP","GABRB2",16.804384,3.136733,2.26654746652736e-63,1.16439487595189e-62,"SKPP_unique_upregulated"
"SKPP","LRRC32",16.76926,4.585077,4.09577531224373e-63,2.09641986162661e-62,"SKPP_unique_upregulated"
"SKPP","SLC41A2",16.633991,1.688885,3.95360493446164e-62,1.99907342009161e-61,"SKPP_unique_upregulated"
"SKPP","BHLHE40-AS1",16.56096,2.1410758,1.33446142445337e-61,6.69557465479578e-61,"SKPP_unique_upregulated"
"SKPP","FMOD",16.508928,7.6821337,3.16450229499143e-61,1.58168533610197e-60,"SKPP_unique_upregulated"
"SKPP","LINC01435",16.468369,2.607883,6.19183268332558e-61,3.07907959205375e-60,"SKPP_unique_upregulated"
"SKPP","FCGR3A",16.33303,1.620812,5.74578206975199e-60,2.82212508887818e-59,"SKPP_unique_upregulated"
"SKPP","SH2D2A",16.204313,1.6765318,4.70114392185507e-59,2.28098150912125e-58,"SKPP_unique_upregulated"
"SKPP","FBXO2",15.90206,1.505016,6.13157028870446e-57,2.88975355032199e-56,"SKPP_unique_upregulated"
"SKPP","G0S2",15.849322,2.5131588,1.42106043626293e-56,6.65883874923205e-56,"SKPP_unique_upregulated"
"SKPP","MDK",15.826292,3.2546816,2.04948081236057e-56,9.58056391215278e-56,"SKPP_unique_upregulated"
"SKPP","ANGPTL6",15.819968,2.3763285,2.26605345384618e-56,1.05853745487854e-55,"SKPP_unique_upregulated"
"SKPP","SPRY2",15.780745,4.396077,4.22175798700146e-56,1.9645983422032e-55,"SKPP_unique_upregulated"
"SKPP","LATS2",15.751407,1.5350246,6.71702537903771e-56,3.11761747194047e-55,"SKPP_unique_upregulated"
"SKPP","RHOXF1-AS1",15.532083,2.4972203,2.10433042032824e-54,9.59849362820117e-54,"SKPP_unique_upregulated"
"SKPP","LRRN1",15.495098,2.1963027,3.74391255303509e-54,1.70215801203045e-53,"SKPP_unique_upregulated"
"SKPP","WIPI1",15.267468,1.5077949,1.25968496150473e-52,5.62645864568011e-52,"SKPP_unique_upregulated"
"SKPP","SLA2",15.1549015,1.5707638,7.03209800824103e-52,3.10829215778768e-51,"SKPP_unique_upregulated"
"SKPP","NEO1",15.067162,1.5764809,2.66309213073955e-51,1.16894093347491e-50,"SKPP_unique_upregulated"
"SKPP","CREB5",14.99768,1.9497337,7.60310750888825e-51,3.31058317164943e-50,"SKPP_unique_upregulated"
"SKPP","RRM2",14.955012,3.7820418,1.44454518147511e-50,6.25926928943864e-50,"SKPP_unique_upregulated"
"SKPP","PDXP",14.856425,1.6031252,6.32092302454781e-50,2.71423791407399e-49,"SKPP_unique_upregulated"
"SKPP","TNFRSF1A",14.826991,2.0942268,9.80292657974881e-50,4.19929219160518e-49,"SKPP_unique_upregulated"
"SKPP","RASGRF1",14.801963,2.2396123,1.42268978280056e-49,6.07975402267775e-49,"SKPP_unique_upregulated"
"SKPP","TTYH3",14.747139,1.5029242,3.20985370884876e-49,1.36544385597288e-48,"SKPP_unique_upregulated"
"SKPP","TBC1D8",14.547981,1.5277607,6.01520027158186e-48,2.51722495539593e-47,"SKPP_unique_upregulated"
"SKPP","PDCD1",14.525432,4.0466337,8.36137011809963e-48,3.49083188544855e-47,"SKPP_unique_upregulated"
"SKPP","CAMTA1-DT",14.445577,1.5877413,2.67309482284426e-47,1.11008318109967e-46,"SKPP_unique_upregulated"
"SKPP","LINC01118",14.415027,1.5483499,4.16278308460239e-47,1.72396485501586e-46,"SKPP_unique_upregulated"
"SKPP","RAPGEF3",14.336043,3.7484245,1.30274432867717e-46,5.35773455728349e-46,"SKPP_unique_upregulated"
"SKPP","DENND6B",14.335215,1.8627757,1.31839221336146e-46,5.42094953373757e-46,"SKPP_unique_upregulated"
"SKPP","LILRA5",14.153759,2.3417733,1.77035808881337e-45,7.17233272917185e-45,"SKPP_unique_upregulated"
"SKPP","LINC02137",14.133061,2.9803925,2.37588132210507e-45,9.61158687429232e-45,"SKPP_unique_upregulated"
"SKPP","LRP8",13.722804,1.5481933,7.41414408910973e-43,2.90043925501198e-42,"SKPP_unique_upregulated"
"SKPP","ENPP2",13.501254,3.2294016,1.53735896171217e-41,5.92652485476434e-41,"SKPP_unique_upregulated"
"SKPP","FLT3",13.434553,2.3456585,3.79351588050683e-41,1.45295593559909e-40,"SKPP_unique_upregulated"
"SKPP","GPR34",13.409862,2.0124586,5.29375167434818e-41,2.02399634161089e-40,"SKPP_unique_upregulated"
"SKPP","IL18R1",13.17451,1.5975139,1.23023040142904e-39,4.61171427110412e-39,"SKPP_unique_upregulated"
"SKPP","FRRS1",13.160557,1.8047714,1.47990406975783e-39,5.54340789376364e-39,"SKPP_unique_upregulated"
"SKPP","C5AR1",12.952171,1.973285,2.28401880762671e-38,8.41371988472127e-38,"SKPP_unique_upregulated"
"SKPP","LINC01224",12.878258,2.9515028,5.96670684734246e-38,2.18522402374691e-37,"SKPP_unique_upregulated"
"SKPP","MIR646HG",12.87269,1.644819,6.41293496685543e-38,2.34733092838435e-37,"SKPP_unique_upregulated"
"SKPP","B9D1",12.794094,1.6021589,1.76903179449428e-37,6.43547390865665e-37,"SKPP_unique_upregulated"
"SKPP","MCF2",12.71694,1.751069,4.76144467567946e-37,1.71872254959778e-36,"SKPP_unique_upregulated"
"SKPP","LINC02498",12.686513,23.400913,7.02440761812293e-37,2.5299762243959e-36,"SKPP_unique_upregulated"
"SKPP","KCNH2",12.5845785,2.5062642,2.56709004073031e-36,9.17326842896471e-36,"SKPP_unique_upregulated"
"SKPP","SLCO4A1",12.549217,2.1283863,4.0145991507972e-36,1.42884096367406e-35,"SKPP_unique_upregulated"
"SKPP","MTCL1",12.515736,1.6334912,6.12375412480402e-36,2.17121979913327e-35,"SKPP_unique_upregulated"
"SKPP","ABCA9",12.489923,2.3275125,8.47366090172712e-36,2.99571086766028e-35,"SKPP_unique_upregulated"
"SKPP","ADM",12.403766,4.0754533,2.49323947540692e-35,8.74802045091672e-35,"SKPP_unique_upregulated"
"SKPP","PTPRQ",12.387783,4.9771037,3.04341319592767e-35,1.06650267582222e-34,"SKPP_unique_upregulated"
"SKPP","GDF7",12.366054,1.5445727,3.98945530720079e-35,1.39677333067284e-34,"SKPP_unique_upregulated"
"SKPP","APOBEC3H",12.239397,2.0243902,1.91449021399449e-34,6.63644721123901e-34,"SKPP_unique_upregulated"
"SKPP","MS4A6A",12.210561,1.6401513,2.72999855488234e-34,9.43993845589993e-34,"SKPP_unique_upregulated"
"SKPP","PTGDS",12.182772,1.8925445,3.84006731191355e-34,1.32526344196692e-33,"SKPP_unique_upregulated"
"SKPP","TREM1",12.141978,2.2589571,6.32770917768439e-34,2.17458049155125e-33,"SKPP_unique_upregulated"
"SKPP","ARHGEF38",12.110466,1.60225,9.29645602082503e-34,3.18810114643365e-33,"SKPP_unique_upregulated"
"SKPP","ZNF295-AS1",12.095914,1.5089746,1.11000393865763e-33,3.80395045037696e-33,"SKPP_unique_upregulated"
"SKPP","CXCL8",12.05732,2.310313,1.77465582312058e-33,6.05940763336653e-33,"SKPP_unique_upregulated"
"SKPP","IGHGP",12.015328,2.505289,2.9519503776207e-33,1.00284314217503e-32,"SKPP_unique_upregulated"
"SKPP","ETS2",11.966611,1.731337,5.31559918891753e-33,1.79957863198509e-32,"SKPP_unique_upregulated"
"SKPP","MCEMP1",11.91857,3.3965547,9.47211353443976e-33,3.19404304052933e-32,"SKPP_unique_upregulated"
"SKPP","KCNC3",11.848065,1.6052839,2.20216366957097e-32,7.37749335493317e-32,"SKPP_unique_upregulated"
"SKPP","LRP1",11.769048,1.9415994,5.63572801361416e-32,1.87838401925399e-31,"SKPP_unique_upregulated"
"SKPP","LRRC4C",11.746798,2.2787921,7.33463338153785e-32,2.43964144161028e-31,"SKPP_unique_upregulated"
"SKPP","VIPR1",11.715208,1.8241285,1.06528928159119e-31,3.53614599867284e-31,"SKPP_unique_upregulated"
"SKPP","TMEM63C",11.557598,1.775367,6.75721756337953e-31,2.21854418255387e-30,"SKPP_unique_upregulated"
"SKPP","ENO1-AS1",11.264934,1.5547249,1.95499432590731e-29,6.27033748063503e-29,"SKPP_unique_upregulated"
"SKPP","NFE2",11.217236,2.922734,3.35598045636157e-29,1.07163553475984e-28,"SKPP_unique_upregulated"
"SKPP","PJVK",11.191707,1.7323072,4.4773395113003e-29,1.4276125070413e-28,"SKPP_unique_upregulated"
"SKPP","PLXND1",11.173454,1.8079821,5.49995502719217e-29,1.74996943044059e-28,"SKPP_unique_upregulated"
"SKPP","GP6",11.120898,1.5033213,9.92672438602581e-29,3.14263295236617e-28,"SKPP_unique_upregulated"
"SKPP","ADORA2A-AS1",11.081264,1.571617,1.5467396993025e-28,4.8824975699228e-28,"SKPP_unique_upregulated"
"SKPP","TGFBI",11.071701,1.8658226,1.72102485145294e-28,5.42914949108999e-28,"SKPP_unique_upregulated"
"SKPP","PRAM1",11.010898,1.903697,3.38613516624272e-28,1.06168711637618e-27,"SKPP_unique_upregulated"
"SKPP","GINS2",10.983069,1.8022798,4.6098896929717e-28,1.44260869202095e-27,"SKPP_unique_upregulated"
"SKPP","SH3D21",10.944935,2.156858,7.02681084116983e-28,2.19089602517545e-27,"SKPP_unique_upregulated"
"SKPP","ANPEP",10.872481,2.1924005,1.55902351554311e-27,4.83853642381403e-27,"SKPP_unique_upregulated"
"SKPP","ADAMDEC1",10.822381,1.7763937,2.69677940159242e-27,8.33790161642606e-27,"SKPP_unique_upregulated"
"SKPP","COL4A2",10.809399,4.734653,3.10698942106447e-27,9.59557591404506e-27,"SKPP_unique_upregulated"
"SKPP","PDK4",10.797033,1.9230514,3.55506146350945e-27,1.09534628748155e-26,"SKPP_unique_upregulated"
"SKPP","ABCA9-AS1",10.641987,5.4364395,1.9003320639354e-26,5.77776535535858e-26,"SKPP_unique_upregulated"
"SKPP","CDH23",10.467631,1.6018485,1.21649184622854e-25,3.64761146904689e-25,"SKPP_unique_upregulated"
"SKPP","RRAGD",10.362926,1.8009118,3.65605704208701e-25,1.0872602461939e-24,"SKPP_unique_upregulated"
"SKPP","FAM20A",10.327005,2.832437,5.31954581011519e-25,1.57573224965689e-24,"SKPP_unique_upregulated"
"SKPP","ST3GAL5-AS1",10.221338,1.7047306,1.59129092367902e-24,4.67683700729215e-24,"SKPP_unique_upregulated"
"SKPP","SH2D1B",10.211181,1.8932065,1.76701278656015e-24,5.18939009566397e-24,"SKPP_unique_upregulated"
"SKPP","MYO3B",10.134145,1.7819777,3.89769818452994e-24,1.13768135553225e-23,"SKPP_unique_upregulated"
"SKPP","ASGR1",10.107475,2.0712147,5.11864152653978e-24,1.49027789601741e-23,"SKPP_unique_upregulated"
"SKPP","DHCR24",10.086782,1.7513924,6.32075015166041e-24,1.83726142257414e-23,"SKPP_unique_upregulated"
"SKPP","ECHDC3",10.072231,1.5529529,7.32962134164102e-24,2.12672049841684e-23,"SKPP_unique_upregulated"
"SKPP","NOD2",10.010505,2.2873716,1.37051187889311e-23,3.9595713046184e-23,"SKPP_unique_upregulated"
"SKPP","HACD1",9.959917,2.0393014,2.28253103588311e-23,6.55674799033481e-23,"SKPP_unique_upregulated"
"SKPP","PLAUR",9.893723,1.5710088,4.43232881018853e-23,1.26763826597149e-22,"SKPP_unique_upregulated"
"SKPP","PPARG",9.872092,2.628052,5.50051955175552e-23,1.57061384194881e-22,"SKPP_unique_upregulated"
"SKPP","ADAMTS2",9.804804,3.4048188,1.07355660048437e-22,3.05073417924457e-22,"SKPP_unique_upregulated"
"SKPP","LINC01703",9.796147,1.7690843,1.16962063798354e-22,3.32082655891787e-22,"SKPP_unique_upregulated"
"SKPP","FRMD4B",9.774854,1.642556,1.44365219242839e-22,4.089964688206e-22,"SKPP_unique_upregulated"
"SKPP","NLRP3",9.731412,2.3373017,2.21496569562802e-22,6.2435103330523e-22,"SKPP_unique_upregulated"
"SKPP","PELI3",9.669137,1.8595412,4.07801099499042e-22,1.14472126165504e-21,"SKPP_unique_upregulated"
"SKPP","MGST1",9.629515,2.005981,6.00124308755666e-22,1.67952409521322e-21,"SKPP_unique_upregulated"
"SKPP","SPRED2",9.597438,1.5235177,8.19563899830323e-22,2.28809051104006e-21,"SKPP_unique_upregulated"
"SKPP","LRFN3",9.582735,2.3555222,9.45082857327997e-22,2.63476012996071e-21,"SKPP_unique_upregulated"
"SKPP","PLXNB2",9.522692,2.04865,1.68750334877992e-21,4.68118309171044e-21,"SKPP_unique_upregulated"
"SKPP","MAPK11",9.517758,1.8282313,1.76955031861503e-21,4.90530679057357e-21,"SKPP_unique_upregulated"
"SKPP","GNA15",9.477932,1.9828352,2.59372181561426e-21,7.16762441575198e-21,"SKPP_unique_upregulated"
"SKPP","LINC01535",9.463369,1.5561898,2.98177779186439e-21,8.22605777967043e-21,"SKPP_unique_upregulated"
"SKPP","BMP8B",9.435894,2.7341902,3.87673418674771e-21,1.06694704031335e-20,"SKPP_unique_upregulated"
"SKPP","XXYLT1-AS2",9.434025,1.9960762,3.94647219604385e-21,1.08583475720172e-20,"SKPP_unique_upregulated"
"SKPP","TK1",9.420035,1.541101,4.50938097350376e-21,1.23758158330325e-20,"SKPP_unique_upregulated"
"SKPP","NR2F6",9.339524,1.9052957,9.67678402167445e-21,2.64167563805979e-20,"SKPP_unique_upregulated"
"SKPP","GRAMD1B",9.32208,1.5575355,1.14082204315194e-20,3.1091372897489e-20,"SKPP_unique_upregulated"
"SKPP","LINC01415",9.188196,2.3404574,3.99483636837103e-20,1.0779227531203e-19,"SKPP_unique_upregulated"
"SKPP","DLGAP1-AS2",9.181265,1.6275641,4.26056783503867e-20,1.14930784940773e-19,"SKPP_unique_upregulated"
"SKPP","GFI1",9.159978,1.964368,5.19079997768773e-20,1.39735278529913e-19,"SKPP_unique_upregulated"
"SKPP","KIR3DL2",9.081903,1.8359563,1.0669192810364e-19,2.85055659357186e-19,"SKPP_unique_upregulated"
"SKPP","DACH1",9.072325,1.73002,1.16503957458428e-19,3.11058731006483e-19,"SKPP_unique_upregulated"
"SKPP","HK3",9.047444,2.2583537,1.46353732320668e-19,3.89745486397774e-19,"SKPP_unique_upregulated"
"SKPP","CD274",9.035293,1.6543714,1.6356424347081e-19,4.35222343790702e-19,"SKPP_unique_upregulated"
"SKPP","INAFM2",8.964937,1.5755471,3.10458391773888e-19,8.21285630692367e-19,"SKPP_unique_upregulated"
"SKPP","NCAPG",8.963977,2.1115625,3.13175906007786e-19,8.28138666048698e-19,"SKPP_unique_upregulated"
"SKPP","NPDC1",8.80057,1.963021,1.36123575553459e-18,3.55155483524012e-18,"SKPP_unique_upregulated"
"SKPP","COL5A2",8.798686,2.0498087,1.38427092011076e-18,3.61069226402658e-18,"SKPP_unique_upregulated"
"SKPP","MSMP",8.798111,1.6541868,1.39138374552719e-18,3.62876144641825e-18,"SKPP_unique_upregulated"
"SKPP","CDKN3",8.620284,1.8907057,6.67879836819256e-18,1.71600218577721e-17,"SKPP_unique_upregulated"
"SKPP","NCAPH",8.577101,1.890646,9.72946946782258e-18,2.49001122869935e-17,"SKPP_unique_upregulated"
"SKPP","TMEM44",8.561741,1.5490807,1.1117549403533e-17,2.84228124808378e-17,"SKPP_unique_upregulated"
"SKPP","ZWINT",8.5581,2.416842,1.14743325881588e-17,2.93196317687504e-17,"SKPP_unique_upregulated"
"SKPP","HYAL2",8.547613,1.7537242,1.25660046224461e-17,3.20505185677822e-17,"SKPP_unique_upregulated"
"SKPP","SH3PXD2B",8.425412,5.6824784,3.59483771956506e-17,9.08951860659634e-17,"SKPP_unique_upregulated"
"SKPP","ZFP57",8.398751,1.7010727,4.51249975606458e-17,1.13804092314308e-16,"SKPP_unique_upregulated"
"SKPP","LGALSL",8.369002,1.747546,5.81082139654217e-17,1.46245856061141e-16,"SKPP_unique_upregulated"
"SKPP","CHPF",8.343482,2.463913,7.21346036795225e-17,1.80942177259441e-16,"SKPP_unique_upregulated"
"SKPP","ROR2",8.264746,2.0624328,1.39992374915382e-16,3.48831120889367e-16,"SKPP_unique_upregulated"
"SKPP","DST",8.245204,1.6688924,1.64878789317379e-16,4.10372443317536e-16,"SKPP_unique_upregulated"
"SKPP","EEF1AKMT4",8.234403,1.734929,1.80455572925471e-16,4.4885657188326e-16,"SKPP_unique_upregulated"
"SKPP","FCAR",8.193364,2.4194438,2.54023543810397e-16,6.30004145156127e-16,"SKPP_unique_upregulated"
"SKPP","KLHDC9",8.132495,1.5539662,4.20544621366873e-16,1.03694772566872e-15,"SKPP_unique_upregulated"
"SKPP","DRAIC",8.121576,2.2597008,4.60168474177116e-16,1.13422051929686e-15,"SKPP_unique_upregulated"
"SKPP","SIGLEC9",8.086663,2.1627233,6.13213924453785e-16,1.50726919654713e-15,"SKPP_unique_upregulated"
"SKPP","NDRG4",8.076758,2.2093,6.65109176654633e-16,1.63380069906827e-15,"SKPP_unique_upregulated"
"SKPP","LINC01929",8.0620365,3.9244266,7.50335282090959e-16,1.84084262787812e-15,"SKPP_unique_upregulated"
"SKPP","BMP6",8.038869,1.683465,9.06711839845024e-16,2.21948177158962e-15,"SKPP_unique_upregulated"
"SKPP","PKN3",8.03499,1.6992569,9.3586364193003e-16,2.29026760196184e-15,"SKPP_unique_upregulated"
"SKPP","NDFIP2",8.015531,2.2459846,1.09662255229893e-15,2.67865561145742e-15,"SKPP_unique_upregulated"
"SKPP","CCNE1",7.9975233,1.5921981,1.2694660850313e-15,3.09852966844113e-15,"SKPP_unique_upregulated"
"SKPP","FMO3",7.9569836,2.8293107,1.76284189260754e-15,4.28939196152007e-15,"SKPP_unique_upregulated"
"SKPP","BIRC5",7.956499,3.1235995,1.76975126994216e-15,4.30513337272851e-15,"SKPP_unique_upregulated"
"SKPP","RTN4R",7.8930893,2.333643,2.94796054887264e-15,7.13490315650461e-15,"SKPP_unique_upregulated"
"SKPP","CDC6",7.8388467,3.1792438,4.54703625937793e-15,1.09684918051661e-14,"SKPP_unique_upregulated"
"SKPP","SRXN1",7.838206,2.187652,4.57029040575071e-15,1.1023227247594e-14,"SKPP_unique_upregulated"
