names,scores,logfoldchanges,pvals,pvals_adj
METTL21A,9.2183895,1.5206485,3.0159518049897175e-20,2.2211571290944217e-19
TG,8.727401,1.9539689,2.605919271024019e-18,1.7999515812000705e-17
PF4,8.691199,1.7712843,3.5863354531049875e-18,2.4589142307763977e-17
GFI1,8.632537,1.5620697,6.000593048811379e-18,4.072827082176243e-17
WDR76,8.625772,1.6427696,6.366173562772157e-18,4.314973476838433e-17
RAB43,8.613341,1.7253172,7.096163440551246e-18,4.7948109877315874e-17
RRAGC,8.607265,1.6500072,7.482380629326719e-18,5.0505423992640646e-17
TMEM38B,8.57224,1.5333465,1.0149164520241858e-17,6.801330525071668e-17
MFAP3,8.555268,1.7734779,1.1759536150032735e-17,7.869719677969923e-17
GMNN,8.479304,1.7172486,2.2654358530666547e-17,1.4936000260380155e-16
LHFPL5,8.41143,2.3974988,4.050395465974608e-17,2.653436172688019e-16
DUS2,8.335102,1.5891966,7.743124291251505e-17,4.99398339259095e-16
LINC01001,8.271123,1.9407487,1.3270316742690498e-16,8.444668553527403e-16
F5,8.0824175,1.8650771,6.349547125993691e-16,3.9010341651944915e-15
RALGPS1,8.076009,1.5329874,6.692126680654618e-16,4.107639111889886e-15
TTF2,8.046792,1.6187992,8.499263504510205e-16,5.189191521256028e-15
CKS1B,8.011014,1.8668057,1.1376635378561725e-15,6.898605549665195e-15
LRRC25,7.8262076,1.5950195,5.028057086281249e-15,2.9653110628195145e-14
ZGRF1,7.7695293,1.7519175,7.877822331856563e-15,4.605713396766335e-14
GPR141,7.763813,1.6773806,8.24133322142397e-15,4.813922641099231e-14
