names,scores,logfoldchanges,pvals,pvals_adj
LINC01515,4.7829676,1.9020853,1.7272611230993202e-06,6.2027978815943295e-06
ZNF320,4.765931,2.168889,1.8798328696822506e-06,6.7284744089888936e-06
MEX3B,4.7401185,1.8348609,2.1359343582262146e-06,7.61172163936816e-06
PIK3CD-AS2,4.734288,1.524942,2.198250969805664e-06,7.820977268574041e-06
RTN1,4.726891,2.433955,2.279832586100151e-06,8.092103037331354e-06
KRT18,4.7211204,1.7139584,2.3454883508156878e-06,8.319107494790898e-06
MPDZ,4.7115207,2.1768312,2.4587517474340096e-06,8.705057751725837e-06
TIMP3,4.6943374,1.9716666,2.6747199031948102e-06,9.435536157511457e-06
GPR173,4.6653347,2.929606,3.0811487292117774e-06,1.0803067251964892e-05
TMOD1,4.662018,2.1940155,3.1312442455600943e-06,1.0968884245814523e-05
XIRP2,4.641418,23.169565,3.4602669789388124e-06,1.2071760428574555e-05
CRISPLD1,4.63181,2.6864908,3.62482152153323e-06,1.2625579838619126e-05
NYNRIN,4.599964,1.6692718,4.225636053750935e-06,1.4598736987958738e-05
CBX2,4.5868316,2.5907326,4.500238951184308e-06,1.5484557024226223e-05
MITF,4.582922,3.171572,4.5852329804884275e-06,1.5760379231020123e-05
NBL1,4.5796614,1.604585,4.6572911834227475e-06,1.5994010859462326e-05
SHANK3,4.5735683,4.435225,4.7948719653667546e-06,1.6452052361616105e-05
ZNF295-AS1,4.5718217,3.2070527,4.8350228295193184e-06,1.6578189368851237e-05
TOM1L1,4.5716276,2.0341794,4.8395038622824565e-06,1.658774068613472e-05
CDCP1,4.5713296,2.4978514,4.846388418939811e-06,1.6608428823435065e-05
